,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.020378474350653136,0.15281631221506317,0.07925268846606832,-0.14051922274886175,0.18597266679988836,0.39502940126180736,0.09987444228427582,0.353430376228134,0.35458535192708246,-0.04038760833267364,0.573470152843873,-0.02064780617148155,-0.011797082753125432,-0.17288375149947233,0.047512338849827904,0.07662480597408403,0.27273867584357936,0.24630632705882832,0.3325782589106447,0.39654611668585316,0.11106863137670402,-0.01890870068666686,-0.06724950342734304,0.0033449325615384786,0.29081671416074883,0.04135318278018836,0.22448128923436275
João Pessoa,0.07650793103280082,0.5241796412509533,0.4101420241572222,-0.1491750759930873,0.5261022275432482,0.31398552227781296,0.11662637869354653,0.6147453850586282,0.5716470620716512,0.32851459100578917,0.5199766716110215,0.6113229086347346,0.37681726741206373,0.18388243295935186,0.343502637820464,0.4974161051624742,0.5778768299188429,0.5911490595212915,0.031089309560369476,0.5194719405249455,0.1517056146179963,0.35489981708817414,0.18646325199549516,0.5203102959954709,0.38290251692453436,0.5272368066465938,0.24521339637112574
Macapá,-0.016088725877852587,0.13463951857107007,0.4875088373089877,0.2070321324558499,0.10267264268425419,0.46825021087660723,0.011334196893764654,0.15050924329581636,0.12623988766615957,3.609010681350681e-05,0.16812640291886605,0.08833399676933036,0.6098321888563958,0.1567676779199112,0.10834663710752256,0.03112185777247561,0.2946913290125131,0.11945183479456639,0.08231014717121075,0.1585541166257643,0.3436532632158307,0.015703661586207878,0.060127119645280586,0.11968723865965805,0.0712440047289654,0.02985836103227227,0.03852723004737791
Maceió,0.19435396993881335,0.3105381402315665,0.4932984276625006,0.3737549606673662,0.4579101460873736,0.23038369353413943,0.2640728172175703,0.14297462238770015,0.08343651259340133,0.14769566191344827,0.19951841560429479,0.1579700727459572,0.22597400161818954,0.6868099478155827,0.030890723054126018,0.2614180009007105,0.31066073111413905,0.15181748390674893,0.13885559416502116,0.4306277175015427,0.2879522404366308,0.40253403272235116,0.48631303749598276,0.16831013165557318,0.18477439719315414,0.3220200099274721,0.1156029535962219
Manaus,-0.02332666607615096,0.03327726023391523,0.1912372210249079,0.008558371818204822,0.005877214697074034,0.0949506499170149,-0.018039374491027983,0.053335270837860306,0.038213461088087264,0.005991688739761574,0.07206551148366289,-0.04139963624343366,0.1527568001309752,-0.03981323244442669,0.41498466428078,-0.021133471067427915,0.04351921975541222,0.09370491378568135,0.04056279583383745,-0.027467318151108443,0.6166225312466985,0.03146593580993027,-0.04657307897749709,0.049511505890189364,-0.014998888501982681,0.01657173318031819,0.1385685506490334
Natal,0.26460304515169025,0.1028691868161457,0.4558513637180924,-0.022079805193274182,0.15410829852325666,0.15653114332278545,0.13476181014405256,0.3193991810257518,0.3153640542962374,0.20022126916103405,0.23801075292730725,0.18662928549448798,0.10734850125750103,0.11961064365950166,0.2629819746298201,0.45713441318102166,0.4166140887944622,0.17130194378997007,0.0326093015497637,0.3880736325400977,0.08574534183358432,0.4857967938810664,0.11665192989228657,0.16660870673027434,0.13450601525364164,0.27848280539313214,0.07506578752711326
Palmas,0.014421110802873918,0.042367924964862295,0.2869542578750355,-0.16762670091673473,0.09370903848326571,0.40348541582126624,0.0796370763374021,0.10067639592938296,0.17361042452359843,0.024287621168516797,0.25982546623302843,-0.0005046669163825491,0.11185523848979241,-0.16939521196761867,0.18700061491967884,0.013252806280694907,0.5884097685307474,0.10810653203409863,0.10256854759107939,0.2240179311767773,0.15255101818828923,0.16262789272065592,-0.014757270788273385,-0.012066152163558686,0.15808230969617024,0.07617390258828936,0.2164003699399817
Porto Alegre,0.0013889673305259008,0.39944713817866057,0.15704249060598205,-0.13025470891076174,0.39034263595819796,0.600166142014004,0.0230151151723752,0.6203868400080415,0.630713092198802,-0.0411937086030973,0.5288939206233632,0.08995014982371995,0.05487565940505313,-0.03501750263403529,0.15542555257739357,0.2054011717362076,0.4123284184462823,0.47248584444921454,0.14608961594888567,0.44179412312608535,0.0930679725907717,0.03023809854079848,-0.038053208167380406,0.14732035329987264,0.11799539875092742,0.029145927009047393,0.40151075078490295
Porto Velho,-0.05524223169634895,0.024313049082011734,-0.05890031476029251,-0.07968026677113386,-0.01574538426201293,0.08771541152944509,0.06969428238697394,0.10022720011410374,0.08651306666904092,-0.08958854073829443,0.11715156907919388,-0.11578713088730068,-0.0986544939784904,-0.08954658525407504,-0.03117826465860487,-0.05977675851310002,0.010123576930571804,0.03721240409648748,0.42288126612650956,-0.0015529686421926483,0.0051538811007720235,-0.050844985607351796,-0.13188240391806408,-0.05287013718842096,-0.04978299261245894,-0.12163369200389551,-0.022143752189645274
Recife,0.18920493588552673,0.12529268393821413,0.32074185498552216,0.06862324870512854,0.19102728383340312,0.16213619835724696,0.02957126601260622,0.1774757941050716,0.23450444485620472,0.0031458022810257435,0.28716634472389163,0.036351008013727544,0.07858054527548135,0.13886901337607815,0.02584259750265527,0.12203930831649018,0.27288494827759896,0.11960157503190752,-0.004045214863764865,0.6113752422515037,0.05625533304130826,0.11598867447125043,0.21954041509155062,0.08861337361740637,0.3368565020113644,0.12243634630908343,0.07454667012917664
Rio Branco,-0.07471908320892301,-0.022528438519130712,0.16005199399351272,0.14738397136583495,0.008056529903834783,0.1492269064046673,0.07628839493638495,-0.034667742516541714,-0.03416934474920382,-0.12572772334730967,0.15093161839750183,-0.20376075347170242,0.08499651628885868,0.006527219510216181,0.1751576794746221,-0.1436121892776235,-0.013791694272139225,-0.027679825468172214,0.47871449401085725,-0.05772622701308064,0.611247711584118,-0.0852666245755812,-0.05500029941452744,-0.08145082081661809,-0.04291734522172134,-0.11899301533051157,0.017034090939724304
Rio de Janeiro,0.12040591699106924,0.06356192853701666,0.4936818412548782,-0.03947730670347462,0.017545068571814357,0.16969073100664117,0.2392206877380847,0.08966564764206644,0.035735632940733696,0.10228085817549969,0.13473470295908038,0.047582413567999034,0.09543850501244928,0.09920783358264633,0.36454266067110347,0.21354396941410067,0.3975926701505719,0.13006172418667042,0.08309211569627345,0.2393487038396849,0.1555030959985005,0.48478101910124505,0.11271639401771086,0.03424959198958996,0.021536462133731674,0.2189730918166528,0.18796563995318713
Salvador,0.15254012345954618,0.11447234394245781,0.4943566569693911,0.24276467266034404,0.3236269032395389,0.08794730319438722,0.19056097353995205,0.0540329165535102,0.019883129452542052,0.26505311025167133,0.25312183789003,0.21178841031193152,0.2655245863203258,0.3054025296430201,0.22747011410970164,0.16114789047392672,0.34137632087682246,0.06210256488199025,0.05718733546997161,0.3286423293037382,0.43161408046365135,0.319949009636237,0.5787357224433783,0.1113265191174822,0.3450409417479047,0.3290273866575919,0.20477834966832878
São Luís,0.07561437550364093,0.3324742543812925,0.5045258993877971,0.14053801814682534,0.3250058178674335,0.34379102287548463,0.002793234241971612,0.5258815695350418,0.4435152523784483,0.1417098365035209,0.2908458011877287,0.34289314065963017,0.4060973180362553,0.25024002999122497,0.2381398920138196,0.41380643297985487,0.4678531334701997,0.3942282658532693,0.03643669316796004,0.5573213335859915,0.16779570827860935,0.18269495063011473,0.3177936472233135,0.5158242164316222,0.1453929826524665,0.28224667368883505,0.20920392280532274
São Paulo,0.0015383066635959615,-0.004328314876079026,0.023544509635550822,-0.10507137130548544,0.16589541600966945,0.11871203279945838,-0.016347569650871,-0.004812933430406401,0.047107676051243164,-0.06543488540786128,0.27987553763119855,-0.017045484066507632,0.01678576715003129,-0.10133256365796783,0.06479969760079832,-0.04457721467325374,0.19368814854471764,0.015253457034954575,0.062045164184542395,0.11108564578702809,0.09390653805563823,-0.04442904747200105,0.014061984350632922,-0.0780038394060618,0.3238688305797504,0.014488393015078824,0.03037853735770581
Teresina,0.10052992607275975,0.16039289888729372,0.546050225077071,-0.005070797516238429,0.24358898168690224,0.12828337675324922,0.22753175764653724,0.22529488484732202,0.18640063121084544,0.22437116390988007,0.28343955983554975,0.31989530703377006,0.3503291053685242,0.18189991762739616,0.24253916562171077,0.2891780787151036,0.471697445476742,0.2272883673154686,0.005287412224967646,0.40582983166573655,0.16903246795914034,0.3453979933450167,0.2979422698460338,0.30717020861243705,0.36581243842069555,0.4055339641516241,0.11906700010581145
Vitória,0.008329987764911681,0.2345432616191956,0.21624485698975224,0.032845874816880796,0.15131022697873922,0.46769376104688587,0.13838231989229824,0.09853465931714105,0.07675586152063392,0.001090085627042943,0.3877867698009506,-0.02156801675654528,0.16553254917009577,-0.035337604296924674,0.40495332668482675,-0.03085672328231889,0.23821817170553064,0.25804200480330436,0.10023636383535199,0.05747146780711068,0.35995702792959106,0.16709978618935023,0.08654283692400513,-0.02427390329357789,0.07427475494235286,0.02795246009369063,0.7090827808550653
