,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.154941034587994,0.44620825008583104,0.20410709788605,-0.09861367994208192,0.4743174922496961,0.503246157261001,0.19519004063394474,0.5323561060409818,0.4809010985896375,0.16857950058079565,0.9207486695124759,0.24040674231393688,0.12690219992901547,-0.03509390480320014,0.1119678080765378,0.3101225732048724,0.39869128288003114,0.5072127653676831,0.4770985887430882,0.48337565806770244,0.2083172110347074,0.14608660629391654,0.09829533292483118,0.19813391936152883,0.40499876950580654,0.2089017228492481,0.4169373088662219
João Pessoa,0.13894581315825835,0.4150704606269221,0.24472433518128042,-0.1121134876486526,0.4837882505158128,0.10341027752969519,0.07467004987597754,0.46221463117679223,0.4573453499521179,0.5378726914608747,0.4015594439119353,0.9195291633109848,0.34086548285481816,0.29677808321523563,0.21787127130594697,0.5742394293579187,0.42634223211646755,0.49573163562517775,-0.012084971094949708,0.44578998811239057,-0.005047150400025165,0.39176342533344855,0.30831631284921723,0.6005974568843874,0.3075790613881747,0.6537290326710381,0.20252941562461915
Macapá,0.0641034507503066,0.21076324677554423,0.6361666803599334,0.23581947802967643,0.1278421406585715,0.3735077234217635,0.06788548015517928,0.1663217234666097,0.11269258134282034,0.10949745737890086,0.1939724026225062,0.23669793388611524,0.8716071101775505,0.2072248837468343,0.24131089115707816,0.12325843098918107,0.3160829413159212,0.18500695250171906,0.01614871962559463,0.18180958338033718,0.36370971994621004,0.09744007779147516,0.19106958048152684,0.3386087331002981,0.1539842130342251,0.1598692988489404,0.11568017845671849
Maceió,0.3397609150118785,0.25231732402887735,0.3445218983382663,0.5725313435892078,0.31363883344747007,0.05683358415400191,0.2322604675202096,0.1148578165663899,0.03415996436865323,0.29918531677493443,0.10454330089779755,0.2868316103504474,0.24499420033934244,0.9469510183909619,0.019492715982528715,0.39695858476473694,0.14545489363417444,0.1465110233537745,0.009657082478820002,0.41798222614238795,0.14471904193113105,0.46463296549195887,0.5732702283320918,0.29018721457890617,0.06810348725471783,0.4035675369510541,0.1047781767762388
Manaus,0.029149344664430744,0.07956287821083076,0.3312227363432146,-0.0020948234161140256,0.06132414945107489,0.10305754443506887,-0.005463561865641206,0.09384381051193977,0.036398686126797516,0.11260465577899728,0.1187075870522746,0.06878406081864985,0.279584344399977,-0.01977400490143449,0.9089792025798313,0.05265736940735347,0.10219277340149585,0.1338597346529996,0.02302854738744815,-0.007490213665918831,0.5482740395352652,0.1571226517479305,0.015114099871905517,0.1419053593960087,0.016522876211558683,0.11890865958888788,0.23015236232206715
Natal,0.5424851226146608,0.2709926461850042,0.3801051202072306,0.0684169862936503,0.2819874997034795,0.07039353177389354,0.13884038608399873,0.44728528043619553,0.3993300620586737,0.45163242831784217,0.3713240794168359,0.4604311128313997,0.14045700084731932,0.3317466322004548,0.17284237735158392,0.8967135462918491,0.38293579799363237,0.3107653225499767,0.039879789112102854,0.5301162229002166,0.016675844620058725,0.6071390319873365,0.29053333875934534,0.34127762421079255,0.15784888194300137,0.45506217306370145,0.10979151509527524
Palmas,0.11619880035770867,0.24516325936819694,0.4594634154473731,-0.11029773679998256,0.3519297580605243,0.530991830379475,0.15622021408167192,0.24903152281950017,0.35259339016018065,0.19317816477146646,0.39670938222235896,0.2355271128082868,0.2649125122950711,-0.013014995801994968,0.15042982968876176,0.21774569721810047,0.9274456802897442,0.2449434446865518,0.09960556881473034,0.3366112896715374,0.1275194616877241,0.33905343803906424,0.1558932615717263,0.15457424386267432,0.2680877525366595,0.29082388097763084,0.3113726790979163
Porto Alegre,0.028572125032985,0.8105328101258298,0.15845623314558896,-0.11692046704665995,0.612671243229046,0.3549416490258224,0.03491647399794589,0.7598908219497738,0.7057082630977218,0.10261099729536356,0.6375316075441302,0.3528185009965675,0.16471729104135543,0.07604200946320315,0.16004813841695284,0.370047114530437,0.35963686637964204,0.8659619819418847,0.1427297861780674,0.41069287115980563,0.07595248921825525,0.18645320190279718,0.04492305195368247,0.41927494616268357,0.15772528919608844,0.16901960335212465,0.5105994806953957
Porto Velho,-0.01606561271938409,0.09820934251737463,0.01963841151051246,-0.05543283611387092,0.0940318685822224,0.2700759947143035,0.1747163687859018,0.16588785368266865,0.11441049118402558,-0.04815675218637605,0.3836778051495069,-0.06568527325837127,-0.04610728319354515,-0.05332169985256268,0.0025259325701962065,0.007418435674571894,0.06844467480171584,0.10192988398382281,0.8492553949058306,0.008604210147194749,0.18784421886809172,0.005108263117643939,-0.08760839835175901,-0.011149366799556507,-0.030211129113890105,-0.08205858085767356,0.033738805055482914
Recife,0.35298864452207046,0.2426661350600458,0.3675007159790369,0.1613135501134274,0.3046914293040166,0.1783329812215392,0.09474201670636322,0.40007414311834966,0.37861838433506906,0.1584091933308305,0.44638254970831803,0.24986338682524528,0.16121537612171644,0.3101136570730924,0.018683255929294033,0.3850628924488754,0.3669804979327196,0.27062815426044956,-0.0010518137545352192,0.9351991534465391,0.0286077974247927,0.2058207993781274,0.3709086026684642,0.27292744473770975,0.4379681873224352,0.3446054714912818,0.09759244535812363
Rio Branco,-0.03587193260312447,0.0708536704368138,0.35415699636406633,0.19170792508694565,0.1528019884287462,0.26221279543801496,0.13046399058475694,0.03604152216266355,0.015145534205391237,-0.03128668152035331,0.2411643517931422,-0.11308834692455232,0.24521656874581266,0.054679460869420646,0.38421980753718615,-0.06979319837807658,0.07421417976483982,0.02562412105799695,0.4076892537451199,-0.008534163790859226,0.9381208505913332,-0.006883233221941732,0.09788982308580452,-0.013695816410386051,0.02416518169510321,-0.028302990801517634,0.13093951786601127
Rio de Janeiro,0.3645309901531065,0.1891502810650826,0.4267920395667697,0.02857862257602188,0.08019442727113034,0.07150625219679162,0.33557611238485213,0.10387482219942942,0.05304012098151455,0.42792131561472074,0.17734085179972855,0.28496370693063183,0.11991200387647354,0.32892615303075645,0.27687639845211376,0.4712342743007596,0.3987868939565343,0.23813084536484727,0.051539758703191954,0.21948310825307588,0.06961236567182649,0.920598199358127,0.24345301709384282,0.15685231255822055,0.041184599908314794,0.4830923231269641,0.29966708533443936
Salvador,0.32013629344048783,0.1262724547659636,0.42766463976254376,0.39870088701695067,0.2861998912806585,-0.01423738039721353,0.2708115305359214,0.06188910979738667,0.020207881219996397,0.34463205210766734,0.20989736611877394,0.32254629309187915,0.2700978660679109,0.5138349645761972,0.09573823504814637,0.3109171167919491,0.276560326197182,0.06774549976316481,-0.02001942240078011,0.41809890907270614,0.3046722866979147,0.361275614873478,0.9008684825664374,0.2360059584916279,0.3176982118608653,0.43096089191135467,0.2619672985866943
São Luís,0.13846694403230664,0.44895593614244794,0.3820057170532625,0.10283699605074155,0.32679657257267214,0.15203703206978061,-0.028795882580598453,0.566448547237727,0.44204962891243516,0.22787311152838216,0.31091427494881774,0.5487467459517873,0.448696061593551,0.30509704919983277,0.19633050728987148,0.5038058189979014,0.312439939539573,0.5292150587115751,0.03180234041928128,0.45872969000924346,0.07102678663753248,0.21041602782397156,0.3221040186159077,0.9030874064541223,0.12191092345034571,0.41518878365298373,0.16857199126350406
São Paulo,0.09371622622205067,0.11146593684963489,0.10604652417172637,-0.0972232270552264,0.36359028288704553,0.06384176966983626,0.004232836352559486,0.03579674168026832,0.12323135710012258,0.03459577742818699,0.38161568680881724,0.16039899504877392,0.12878729347862802,-0.02766108432893799,0.04934878807361226,0.08559778982286506,0.2616064321197847,0.11822520755113712,0.0023222710918470732,0.30433544338927815,0.07241595156757183,0.02667169599791609,0.20603177036241999,0.0292967735685122,0.8185074834071442,0.22810263750609713,0.07827343965023319
Teresina,0.1860550380049008,0.1454545588089993,0.29222441472412386,0.035307718983267476,0.2503625712347551,0.019083044978225234,0.2806072692098676,0.17770912694980223,0.16529101271003951,0.49483226674080816,0.29558953628527096,0.5659958410416585,0.28391987190690204,0.3761971201697455,0.17259580295887686,0.4381184445119481,0.4157443653405402,0.2304491325013996,-0.04290047142549811,0.4281648828654623,0.07496306897794691,0.5314329510508073,0.41007467063757347,0.45691848768698656,0.4262433201211393,0.8543960754247518,0.1320134998850248
Vitória,0.0779529111506928,0.4601693991347356,0.20029606829438948,0.031398908502329,0.31537698529159897,0.41155150965748744,0.2583100006437743,0.16577800038831825,0.1428098297371339,0.10892642921639224,0.47760289168397213,0.12182899585570492,0.16131102420322546,0.03604645638374631,0.31520403520640605,0.08032009020619482,0.3148611792270723,0.4587418294071477,0.07526907603576366,0.10109169409827001,0.25757926683900917,0.30976001542729686,0.21416675967923793,0.08578981599751856,0.1001611946998234,0.10607380339881174,0.9395719261549651
