municipio1,municipio2,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
Fortaleza,Belém,0.18076899934681986,0.2264686527868188,0.2675537724327715,0.3022421903683908,0.33548774976291346,0.36555600000097666,0.39221251559882464,0.4209721482289443,0.4425086692744222,0.4514566570445872,0.4485281201135069,0.4289673714715771,0.40152614217449817
Fortaleza,Boa Vista,0.10881326503454228,0.09543319827763803,0.08076022719800051,0.0633945166470629,0.043306786061983564,0.022288170527002226,0.004790968194176273,-0.012426419106051082,-0.029373773026584504,-0.04364492377702411,-0.056133763089643636,-0.06834946146706818,-0.0804718741030757
Fortaleza,Brasília,0.16471633829168322,0.19182286795539907,0.2131614119895434,0.2273974827722751,0.23543701650911464,0.24073421324266842,0.24406091537137634,0.24309549622613183,0.24114687205185178,0.2370441886848031,0.22882685784415083,0.21272356446441068,0.19376337999272536
Fortaleza,Campo Grande,-0.07007109914821756,-0.05234566865489679,-0.033727642531567674,-0.013865305399171477,0.005966757059391745,0.02428202468470065,0.042352193180279336,0.05896551641872771,0.07269218550274409,0.08354205546484379,0.09387952428574296,0.10476555568264546,0.11608983157476485
Fortaleza,Cuiabá,0.20156811577095335,0.22767046679675923,0.24557054225116867,0.25389167442648247,0.25040945912185614,0.24001405335010342,0.2297116509647713,0.21714555185814077,0.19690685599147068,0.1704613922044013,0.14252196937136077,0.10973659449504806,0.07466556653654263
Fortaleza,Curitiba,0.1335928950483202,0.17253308075766877,0.20991066288384164,0.2480997386877248,0.2828418574051557,0.3079511383619173,0.3287284058852641,0.3471285132981877,0.35962877257386094,0.3710639608594367,0.38345888866417804,0.3850873723353891,0.37931487231949423
Fortaleza,Florianópolis,0.10257153695018592,0.14109728699688856,0.1766356195686414,0.2177912899846769,0.25263338717055556,0.2674897104018587,0.273730094303941,0.284479974716432,0.29848915723234754,0.3057393797233108,0.31734811857810824,0.32998005276225695,0.33740243083671734
Fortaleza,Fortaleza,1.0,0.9609935744194215,0.8768264108065285,0.7729589385116012,0.6613931967065839,0.5527044163814008,0.4561221032799919,0.3713134723556261,0.29505347980822605,0.22669734759106278,0.1660076468582364,0.11151440541588982,0.06439508746896969
Fortaleza,Goiânia,0.2546354818306322,0.28617984012681136,0.3127413896511201,0.3297925840218623,0.3433132989703602,0.3584810719530837,0.37305734649374517,0.38006803540810397,0.37989566444626466,0.371564756391007,0.3577345284912984,0.3384083210647249,0.3132112346358198
Fortaleza,João Pessoa,0.6160573146800878,0.6329126612506147,0.6275746440472848,0.6007544273004327,0.5631360958054816,0.5155833514474745,0.45728532100771624,0.39799712699916834,0.33704026302635787,0.2743722378609312,0.2138556349817013,0.15601685735055987,0.10012565242710646
Fortaleza,Macapá,0.1684822316106113,0.19359529146172474,0.21501439390402133,0.23485079981905688,0.2524480362731018,0.2692625788557953,0.2801334023040262,0.28347683834424997,0.2755900257307754,0.26206348001733093,0.24014877743947757,0.2096686539499084,0.17332305073771812
Fortaleza,Maceió,0.3633881905645949,0.37374703856137015,0.36683322696597664,0.34795353892087466,0.31798940168955897,0.27571972710621584,0.23045547264855215,0.18657517543383711,0.1402295113616676,0.08976143484504794,0.04568896009520183,0.00795019399722709,-0.024884005008206894
Fortaleza,Manaus,0.19145793711053055,0.23366166746317743,0.27574131408717784,0.31757531947600776,0.3508905502850256,0.37428833309443404,0.3861726311963004,0.38388601393754707,0.36885999650397067,0.34618291079678615,0.32003655899862665,0.2897270126761403,0.25597825167189936
Fortaleza,Natal,0.5320807479486739,0.5511333264968306,0.554194367601147,0.5418222959257675,0.5170929050213874,0.4834258838079795,0.4478176998953906,0.412176954934381,0.37675960464332764,0.33850036924943644,0.29781772266114537,0.2551770103364637,0.20807334887034923
Fortaleza,Palmas,0.2555015493270651,0.2805336864605613,0.30258950859338624,0.32329290650717896,0.3403961396004305,0.354943894931361,0.3713154954649569,0.38500905601097224,0.39243970029792136,0.3954707164744865,0.39252114735212185,0.3829053431023365,0.37097787418008077
Fortaleza,Porto Alegre,0.17277799482321546,0.20535761434871827,0.24339307642063626,0.28056565778320786,0.3141395023591316,0.3385138545364849,0.3581521907902955,0.36476305669381937,0.36521754775532306,0.36691509730901245,0.3624210098575541,0.3439017365128393,0.32316961372953684
Fortaleza,Porto Velho,-0.022317427139651166,-0.009381969231630071,0.00501593717477792,0.018618838670958517,0.033120361797797725,0.04770270133088356,0.06195085165162052,0.07522264611834414,0.08695505300815191,0.09747663933817229,0.10535265884411411,0.10939141532397545,0.11150794554568468
Fortaleza,Recife,0.24562501001593864,0.2878655737292013,0.32848129976532886,0.3669473336334923,0.39781664225964236,0.4209459918884951,0.43564344143439465,0.44332841302798126,0.44509378457990245,0.4414060717615735,0.43052095935396356,0.4120237092217937,0.3891662011064561
Fortaleza,Rio Branco,0.019373835176441076,0.043885755674342206,0.06783351147041092,0.08894804065862079,0.10936878904987567,0.12994663512404517,0.15117625849792918,0.17404663626970493,0.1947531319854575,0.2102537237443815,0.2224408867958777,0.2287098218281361,0.2263201161589943
Fortaleza,Rio de Janeiro,0.5734280316758338,0.626406030895735,0.6600437147106388,0.6700739094938075,0.6523121346417902,0.6171406257150864,0.571008127143275,0.5164026648816655,0.4545473506953481,0.3881466346419248,0.3231217021221302,0.26091514644503755,0.20347684756260195
Fortaleza,Salvador,0.36600107427458833,0.361752034804499,0.34255587127789455,0.314441576263642,0.28491985282018867,0.2525084440402789,0.21982635576802736,0.18962111101404225,0.16159520294697344,0.13458198444309277,0.1082792530857589,0.07781381108131456,0.04414547303238838
Fortaleza,São Luís,0.2752760539343894,0.2989109553842076,0.32219881530903355,0.3361424774234382,0.3481106365652342,0.3560960361460886,0.35087107907816895,0.33378731431037933,0.31111062566373937,0.27803106216154017,0.23645947607885365,0.19529152454149537,0.15537710905331983
Fortaleza,São Paulo,0.09564802485661608,0.1261138300047415,0.15584546710702227,0.18521299324704438,0.21504696966290185,0.2484035526634639,0.27357004352006026,0.298343113699713,0.31962700769050123,0.3242671707125319,0.3031986424628576,0.26756457671717726,0.22631710814755343
Fortaleza,Teresina,0.6086863287004568,0.6416147500481127,0.6527275726148797,0.6417528259847367,0.6095698935241378,0.5644699712056189,0.5149556895065979,0.46203081666965123,0.40053845240094504,0.3321040880656256,0.26531039084531577,0.20503164170670568,0.1519088139086863
Fortaleza,Vitória,0.13549975317373808,0.14125304524599996,0.14289975002152192,0.13924799540143343,0.1324800329537708,0.12388339665085674,0.1156329001590498,0.10520478951126229,0.09273396104259601,0.08168121159977133,0.0717309459798487,0.060512519151329026,0.05110641989843605
Goiânia,Aracaju,0.21012302950186404,0.18437598969249602,0.154941034587994,0.12251064899055114,0.09043866846263328,0.06391720063666942,0.040699831283618836,0.020378474350653136,0.0015612595803044511,-0.013141058931242006,-0.026265233782563062,-0.03780828616816655,-0.04766847828191695
Goiânia,Belo Horizonte,0.5581397803950161,0.5029087144491484,0.44620825008583104,0.38847842247295566,0.32839591481732555,0.2690279488007336,0.21054299818208938,0.15281631221506317,0.09854804967568744,0.05026704906129847,0.007725849615612718,-0.02791050988470515,-0.057902261898198325
Goiânia,Belém,0.2247105987030562,0.22101829561996666,0.20410709788605,0.1824881256357733,0.1551434896509428,0.12719584037249665,0.10107812603062312,0.07925268846606832,0.05160364309500448,0.023497092474499,-0.005973549388785996,-0.033590423170990744,-0.06159093573504029
Goiânia,Boa Vista,-0.07157295345111502,-0.0849773842281591,-0.09861367994208192,-0.11181985615589483,-0.12159664089275161,-0.12901200532984128,-0.13474917286524246,-0.14051922274886175,-0.14479578911371382,-0.15084444221892396,-0.15446929135491555,-0.15558115829391764,-0.15510809377727963
Goiânia,Brasília,0.5689060361935652,0.5234212610377751,0.4743174922496961,0.4187605686795126,0.3584881725023497,0.2968705958919299,0.240612222758747,0.18597266679988836,0.13188696895258795,0.07779277856752444,0.02535154433942789,-0.02246391213448935,-0.06320254125635143
