,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,-0.04766847828191695,-0.057902261898198325,-0.06159093573504029,-0.15510809377727963,-0.06320254125635143,0.141578927259626,-0.01722050082507604,0.11760018065435203,0.17873072641905838,-0.17356089878992034,0.18342997338559602,-0.193204900846476,-0.12635027933788778,-0.21586632844269685,-0.03724230916215599,-0.1406260000404139,0.03976500323441638,0.02278931965814519,0.11337519048870995,0.20121707560889393,-0.013205417175852427,-0.1327963055907892,-0.17553673337969802,-0.12758207981812308,0.11040752181052875,-0.14769308541109602,0.029077008183483508
João Pessoa,0.028830367781787995,0.43647760704989685,0.42581129508532545,-0.17520482344381755,0.4054098070576926,0.4067899394687847,0.11090388293265366,0.5676549101318733,0.5473322322742056,0.11959322788933573,0.47065633231623594,0.2645945440672653,0.27136957087312025,0.039103253409668824,0.36661994275125176,0.343101637999,0.5322631761439514,0.5093232571749314,0.056640476436753094,0.4783155864596246,0.25010433419521094,0.23084607744528127,0.05588616117085087,0.3020592892463719,0.19988168414292445,0.24190519825079232,0.23656933587835235
Macapá,-0.051550275857127986,0.05323097235496943,0.240078898585907,0.12073173015600953,0.054234740781892506,0.38632739623433493,-0.0008245333264380114,0.07887643371009832,0.09594118464692684,-0.02993441369701903,0.08180376682028498,-0.019370938523195796,0.3056009590816792,0.12311206999798285,-0.013748512428166835,-0.050999316017951435,0.173492485502172,0.03533965629077144,0.11776724493623474,0.1141555157607782,0.23397645432073647,-0.01935326748754565,-0.0361054570557259,-0.008666275684680624,0.0018366665910595765,-0.03121201960260441,-0.04228841732517368
Maceió,0.10327310697916618,0.2087684729578683,0.503889999993371,0.20471826463491857,0.4154851980478484,0.3684562494828194,0.26019116221872624,0.07601147490516938,0.06165589174947568,0.018900205337383274,0.24042103988169786,-0.003184114777131123,0.14983749929850337,0.4181939658977988,0.013750687580646865,0.09730565178972603,0.39549064366269077,0.0665448119805933,0.31826828866533485,0.3492940693179717,0.3858718887946973,0.24981700322453246,0.3405331005513965,0.04967751733626845,0.20277744531946817,0.18832886085194514,0.09495763663790027
Manaus,-0.041949150139650074,-0.012668451760560565,0.10442071816941126,0.019512725788885358,-0.04538819075858456,0.0523012946263734,-0.035441440127036386,0.006356306489223526,0.008508928686413491,-0.04498895204976974,0.009127347493547842,-0.09087830115340009,0.02350408251590574,-0.007379876834221262,0.13195584461575116,-0.06079347203745754,-0.024840330868329985,0.061429561788248745,0.04748934119106083,-0.03099511152584322,0.36985578180839723,-0.02992075376231129,-0.07975859887445363,-0.020820733360922987,-0.03906230868002676,-0.0522285625608658,0.06628878400486707
Natal,0.07432784866826353,0.028804127377112,0.4108208450298796,-0.10184183846537516,0.028193120039507517,0.08700962176099711,0.07240030925586508,0.12531039474166406,0.20814119804697037,0.00599257860494778,0.08627153135467765,-0.016144989895687318,0.05621346016355658,-0.03550545787421773,0.24172257572096198,0.16473003488302904,0.31317104956591624,0.09022283238711663,0.03449664086768519,0.25893082224897834,0.13266835739462343,0.24105895953611342,-0.006442884229648892,0.06307430444479628,0.04977902149044374,0.07348099694014774,0.025288592419469447
Palmas,-0.06416978510771353,-0.10981360374258721,0.08952904816750697,-0.21209830814421274,-0.11491792737827382,0.1732922065534629,-0.03960170609368603,-0.023844399307358943,0.004716565447550452,-0.1403613877217337,0.058238990064722475,-0.17661538066618424,-0.05765368868512671,-0.2550563557498244,0.2070370979070433,-0.14591474320519632,0.19470707390020894,-0.051327820836362316,0.0710280060314677,0.08199279338831628,0.12647378899385664,-0.030482860326124482,-0.14851936161639934,-0.12285668274803645,0.030529806707057162,-0.11624368459192196,0.04269779801417984
Porto Alegre,-0.021415277355050902,0.07858205438056937,0.04452737599702946,-0.1198408075461294,0.106087097431862,0.43265701787919053,-0.010283661539687003,0.2914828244668199,0.3982330921110227,-0.1141288868684612,0.2105396638520797,-0.084918175581837,-0.05275761100117154,-0.10053619123395022,0.05410422205796794,-0.055023555074080355,0.2588426469560368,0.13471136346899606,0.049824445589414866,0.3124529826361192,0.05349607113675492,-0.07014829511425398,-0.10304565095122514,0.006945059900397563,0.028565120183918158,-0.09675513255621021,0.21467733048281995
Porto Velho,-0.061599235177963015,-0.024308570394857683,-0.08330966027932918,-0.06457703333173055,-0.07772816476171088,-0.0051688151523664825,-0.03614267084316506,0.025717238204493457,0.04139988229890316,-0.11394157643099842,-0.032078791086092455,-0.14257056396474513,-0.09714751687122766,-0.08523794803694734,-0.05554177589657865,-0.10243571886872264,-0.08300745614845167,-0.012773095875523315,0.06662005288840755,-0.010132449998078902,-0.06701271892244494,-0.08306036012459417,-0.14116813621031307,-0.0634920299349646,-0.06377934879678805,-0.14055558354748804,-0.06363661940676878
Recife,0.06414778721547973,0.0423893065754074,0.2394053546412082,-0.03588943671949495,0.10878463940016646,0.13647868886713685,-0.0016213134888702395,0.03351739156572327,0.10264448536165685,-0.07290301400305128,0.13452399657529868,-0.07680292635341959,0.004159153365105666,0.008069353427322028,0.023272301827623406,-0.04116330271348811,0.14461086755099345,0.005741172769210908,0.042050536429797086,0.33690104264092036,0.10023379111874889,0.008304474495283246,0.11596276823096892,-0.0003799197683188995,0.10732677597283588,-0.032652604837668464,0.012940458003696463
Rio Branco,-0.09336698303300785,-0.07818524883798188,0.024889858984512115,0.13097229270463634,-0.09393704518079793,0.02344348512273059,-0.003619904730764099,-0.09620038006304066,-0.09425514355748356,-0.17301907280113515,0.0011314066338084401,-0.23838096766225975,-0.017056635065731712,0.032218999370249975,-0.0008712332854117281,-0.17750798815491647,-0.11066775064554486,-0.0743687568090275,0.30490401544621343,-0.08177368187083847,0.30342732376361836,-0.12652500638617398,-0.12178044045196947,-0.06755756091255391,-0.08425486738724389,-0.16761610211325448,-0.06099686770742104
Rio de Janeiro,0.030563329833663857,-0.04375651531566193,0.38370494442535974,-0.06795254431503513,-0.062462292091984256,0.14044417515519658,0.05234178005033597,0.03094645526936553,-0.0032490701328837944,-0.06214996906123563,0.015175290028282015,-0.12168712891240868,0.013316332758747412,-0.054543889897794955,0.22734563833702384,-0.01720772672451271,0.25256843316864663,-0.007936940416951026,0.06070900620293587,0.16575188475347266,0.18355829407694635,0.1599523489206889,0.016860865722537265,-0.05425149855359074,-0.014491399771436033,0.015935706569125626,0.0648960930375255
Salvador,0.04635590030243931,0.06777040505483323,0.4288976407518348,0.0752901150254178,0.29761867359345595,0.1369558381561095,0.13668701955762902,0.021693876809292245,0.012722258423264353,0.12895656020786037,0.23990395883635945,0.06683977115308151,0.1756868915867876,0.10435813309408278,0.33877429301743867,0.012882862209188642,0.3086998063981612,0.03650180444753278,0.1449679174166712,0.24620266621762926,0.49730183375697246,0.1661172421799702,0.2829131793896556,0.03402265373739268,0.26099874758653474,0.1821708164058352,0.10630816804600327
São Luís,0.020699739335920918,0.12051111497376465,0.46446270173648235,0.11800521291068222,0.20419396001722234,0.43193430690881446,0.00714174869584807,0.27855749777534794,0.2991196818595187,0.0723910021976467,0.13274514880054789,0.12396516808531824,0.3260197157922282,0.15453061972248938,0.32362528389664985,0.11798676912319857,0.44971843849415344,0.15804220936659968,-0.009991847409812637,0.4024175268371182,0.23355406573450324,0.11952120166278618,0.22170223731219096,0.20792272163094086,0.10141069034826485,0.11659398364853715,0.2006532819099558
São Paulo,-0.05456088433139694,-0.0653156730123726,-0.08953275783950349,-0.10769387631634841,0.014221032364258533,0.08005629908806002,-0.04501502524303309,-0.036262215082744305,-0.02785559389920579,-0.1152700113196766,0.10923342249565515,-0.09970122391440739,-0.07979708999402046,-0.13154470261210333,0.009440906615431479,-0.12402867239016264,0.07848068320753977,-0.03447345736744725,0.0957447659890492,-0.035976160628769314,0.05070523196541352,-0.08625752820168438,-0.07462011897603918,-0.12291882370909536,0.024588524919879583,-0.09082397256226195,-0.01469188662877917
Teresina,0.008323807356526134,0.07253197880754893,0.542631765177596,-0.0600457025573855,0.14467463320594587,0.2599853748891396,0.08597590840539071,0.18673898572369574,0.1450193525930382,0.012912440858470006,0.1547419587913896,0.022377618012214075,0.24395845394898003,-0.006256748271772557,0.25409440397154315,0.03968260610250046,0.4736060447215657,0.12184173497940157,0.005040172340573756,0.2762603138994286,0.22055458256988866,0.1235438527970571,0.1477771302660697,0.07640976014273736,0.1386033443162355,0.09616254980918768,0.05780472555001281
Vitória,-0.04287367850125536,0.017031950001922442,0.11706182011920564,0.021817108250759967,-0.006170076112487376,0.3275712484552242,0.021535168210705,-0.006831285777456451,-0.008377281413799363,-0.10982516438706064,0.188933765184,-0.13257206741179595,0.1138161953007145,-0.0762394788843673,0.3006526603998442,-0.14543667477944466,0.09522636348959557,0.03954108525236976,0.08678352647417681,-0.024846857957302678,0.3648216820001866,0.013120554207172952,-0.04092667903719458,-0.09129305402911615,0.013060005743894727,-0.07700493644204665,0.39867291602827726
