,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.21012302950186404,0.5581397803950161,0.2247105987030562,-0.07157295345111502,0.5689060361935652,0.48079145768356135,0.2120354871196469,0.5457812552181738,0.4881680218539958,0.2546354818306322,0.9999999999999999,0.33813390317733,0.17632834072816975,0.04031130574665873,0.12409316144753715,0.36975507920769024,0.41796165709982624,0.5921579244277477,0.4676245639406197,0.4794844791953874,0.23556222119326195,0.18343975201475574,0.16857999876306637,0.2654854375491457,0.41677419137433125,0.26760638033856127,0.4779251888240416
João Pessoa,0.15838235269992046,0.362478912815721,0.16391391417977957,-0.09237066849275978,0.4251801741069316,0.021487395701535975,0.04131009722305822,0.37043216133730406,0.3583948503438039,0.6160573146800878,0.33813390317733,1.0,0.30464763007139667,0.31085241296580274,0.14087772849954025,0.5541154487349865,0.3400151974292757,0.42505581881206655,-0.0366550302251369,0.3594918173607938,-0.05792802550010077,0.3634209028801394,0.33967385218795854,0.5859883091864838,0.24237307124653962,0.6442409164274885,0.17480367486624718
Macapá,0.10152075994724212,0.20693369232041534,0.6797814174213606,0.25886442587926917,0.12386807693164577,0.3154560349266332,0.08344110226069251,0.15436850609735175,0.09418024225193515,0.1684822316106113,0.17632834072816977,0.30464763007139667,0.9999999999999998,0.23457518069014083,0.2739250441218975,0.14850603055618233,0.3093414061083017,0.1890651099820096,-0.009352506167840443,0.18173557060848267,0.31744501725225355,0.12230572872254905,0.25344898898710977,0.4131143047120761,0.15317807934224162,0.23135301129232458,0.1515600742299895
Maceió,0.3442928213911468,0.19907009857456565,0.26103288639227035,0.6155670577130271,0.2242502731646387,-0.002133370506494945,0.19547160984412876,0.08237936375068813,0.005673403356359507,0.3633881905645949,0.04031130574665873,0.3108524129658028,0.23457518069014077,1.0,0.0007606825935248279,0.390825675935441,0.067456421296537,0.11523561305243361,-0.02526790336682062,0.37615204834472776,0.09588444730494386,0.41466860441258513,0.5678589869919606,0.3106643938804527,0.016957842030972017,0.4109544145194264,0.07462946509644278
Manaus,0.0667481648424591,0.09715627118728934,0.3418565049447388,-0.0006884775437999308,0.0843332971280844,0.08552935167334105,-0.0003063660921018343,0.09845644316212716,0.03203270407578846,0.19145793711053055,0.12409316144753715,0.14087772849954025,0.2739250441218975,0.0007606825935248279,0.9999999999999998,0.1111566849175623,0.12883422674467906,0.1492353916957304,0.01391715451565077,0.00722172229393257,0.4658945193028266,0.21806575660405558,0.052499722183131016,0.1696035550231795,0.03512426966217097,0.14476253987523374,0.2736717674927381
Natal,0.595564640498129,0.335403636909827,0.29415222429556415,0.095254306819017,0.2854238807878985,0.01720950351440336,0.11067752782900574,0.43919219999307235,0.3688800607851027,0.5320807479486739,0.3697550792076902,0.5541154487349865,0.14850603055618233,0.39082567593544104,0.11115668491756231,1.0,0.3144882205339887,0.3547437433272587,0.03127751096539554,0.49079746281525877,-0.02336851680314762,0.5677187817660808,0.3298409598826397,0.43080851785315993,0.13522372767040428,0.47624775413694276,0.11102361312405284
Palmas,0.15859357274573813,0.32405779087630987,0.48574203653409403,-0.07751790720151458,0.45866307816081614,0.4998012382373085,0.17200433782945693,0.2911581759127563,0.41786737579931627,0.2555015493270651,0.41796165709982624,0.3400151974292757,0.3093414061083017,0.06745642129653702,0.12883422674467906,0.3144882205339888,0.9999999999999998,0.3113371204515919,0.09516263706422687,0.365926562882728,0.1081339902095107,0.38294976697960903,0.2249818585822721,0.23699967174026138,0.28804848018425555,0.3675392004484695,0.32727494262022716
Porto Alegre,0.049546036952575145,0.8848160652983637,0.1266066567818437,-0.1099595898622878,0.6376390153090258,0.24171712885425964,0.025217813834912388,0.7519767927179911,0.6969087691220365,0.17277799482321543,0.5921579244277476,0.42505581881206655,0.18906510998200957,0.11523561305243361,0.1492353916957304,0.3547437433272587,0.3113371204515919,1.0,0.125665664013567,0.34794123568005786,0.050031710777904956,0.23464037669227145,0.07145868386270299,0.49606747472968704,0.15544638178543502,0.20076936329325545,0.5065198751238958
Porto Velho,0.009805297092758448,0.13918373431881534,0.06503659576861796,-0.0445891330690821,0.16133748861698136,0.34714669181433516,0.20228981877918653,0.17737852245624303,0.1220047321155808,-0.022317427139651166,0.46762456394061974,-0.0366550302251369,-0.009352506167840441,-0.025267903366820617,0.013917154515650768,0.03127751096539554,0.09516263706422685,0.125665664013567,1.0,0.007116790680020882,0.30581863979178375,0.031244420487848642,-0.05255954883160339,0.012338275550484057,-0.01812533243863501,-0.059988956330228035,0.05911551647142284
Recife,0.3714099030802692,0.30795643970316705,0.35778816781383876,0.18387084443264037,0.35341024266157284,0.1632803822491393,0.1232093054215326,0.4711095101003131,0.44161446586226377,0.24562501001593864,0.4794844791953874,0.3594918173607937,0.18173557060848267,0.37615204834472776,0.00722172229393257,0.49079746281525877,0.36592656288272807,0.34794123568005786,0.007116790680020882,0.9999999999999998,0.014949946903431561,0.2160479731938127,0.4174474100829456,0.3703342670859459,0.3873604708812462,0.40327880955596807,0.1029522488566724
Rio Branco,-0.012245329079602907,0.12114333212988683,0.4239987812225551,0.20418604952940797,0.21264573596699562,0.26748841301704723,0.150288493753937,0.055732546697046186,0.029535510930636364,0.01937383517644108,0.23556222119326195,-0.057928025500100774,0.31744501725225355,0.09588444730494386,0.46589451930282655,-0.02336851680314762,0.10813399020951069,0.050031710777904956,0.30581863979178375,0.014949946903431561,1.0,0.03390723120012485,0.20385605622826589,0.029646602285025726,0.05233162999701533,0.026416642437405345,0.19328802891565103
Rio de Janeiro,0.5256837188694611,0.21475310073884737,0.37465965868239204,0.07795718474283309,0.10368637692524965,0.03184493263500935,0.32944756886774124,0.09756892787204269,0.05262855163851338,0.5734280316758338,0.18343975201475574,0.3634209028801394,0.12230572872254905,0.41466860441258513,0.21806575660405558,0.5677187817660808,0.38294976697960903,0.23464037669227145,0.031244420487848642,0.2160479731938127,0.03390723120012485,1.0,0.31625962488238746,0.1982612742983958,0.045129623121538544,0.546508982182169,0.331495886303973
Salvador,0.3395895697889676,0.12186194852846763,0.37036316447349,0.44014542067745716,0.25883179990857363,-0.056083173524847214,0.3199773817580087,0.053390765038081336,0.00819332259397085,0.3660010742745884,0.16857999876306637,0.33967385218795854,0.25344898898710977,0.5678589869919605,0.052499722183131016,0.32984095988263973,0.22498185858227207,0.07145868386270297,-0.05255954883160339,0.4174474100829456,0.20385605622826589,0.31625962488238746,1.0,0.28592139774125663,0.28030378953718443,0.43847030616793264,0.25818788251833474
São Luís,0.15223504119371575,0.41556817265868623,0.2896841692081942,0.08807149544662157,0.2976258969841805,0.08813624080880221,-0.046021339212593805,0.5128273215791768,0.39849319007444184,0.2752760539343894,0.2654854375491457,0.5859883091864837,0.4131143047120761,0.3106643938804527,0.1696035550231795,0.43080851785316,0.2369996717402614,0.49606747472968704,0.012338275550484057,0.37033426708594597,0.029646602285025726,0.1982612742983958,0.28592139774125663,1.0,0.08219931931161173,0.4408702840803406,0.13479463103362596
São Paulo,0.13742248253612332,0.13975934001328574,0.11705828458695348,-0.08153084252040875,0.4386698115212383,0.04448639263028501,0.009990262856814541,0.05252127268858614,0.1341366969944815,0.09564802485661608,0.41677419137433125,0.24237307124653965,0.15317807934224165,0.016957842030972017,0.03512426966217097,0.13522372767040428,0.28804848018425555,0.15544638178543504,-0.01812533243863501,0.38736047088124614,0.05233162999701533,0.04512962312153855,0.28030378953718443,0.08219931931161173,1.0,0.3287858140226677,0.09796023920643415
Teresina,0.22046766378156837,0.13563447639669346,0.22602067125022243,0.04942057693436076,0.23991855309742574,-0.02077002416674153,0.26450647973511804,0.13787869126602095,0.12741887687967768,0.6086863287004568,0.26760638033856127,0.6442409164274885,0.23135301129232458,0.4109544145194263,0.14476253987523374,0.4762477541369427,0.36753920044846944,0.20076936329325545,-0.059988956330228035,0.40327880955596807,0.026416642437405345,0.546508982182169,0.43847030616793264,0.4408702840803406,0.3287858140226677,1.0,0.13142733624334343
Vitória,0.11288985836648512,0.5254570453515423,0.171071382013573,0.03998941029403567,0.36306856568895235,0.3582000372263068,0.27547179771627495,0.17837527486172877,0.15181057228137618,0.13549975317373808,0.4779251888240416,0.1748036748662472,0.1515600742299895,0.07462946509644276,0.2736717674927381,0.11102361312405284,0.32727494262022716,0.5065198751238958,0.05911551647142284,0.10295224885667241,0.19328802891565103,0.331495886303973,0.25818788251833474,0.13479463103362593,0.09796023920643417,0.13142733624334343,1.0
