,Trees,train-rmse-mean,train-rmse-std,Mean RMSE,test-rmse-std
88,88,110.397467,0.1507184413918911,110.41947459999999,0.6186419098989641
89,89,110.36564200000001,0.15023916483127703,110.38770299999999,0.6189903806777629
90,90,110.3333922,0.1500550617145557,110.3556412,0.6188968034890457
91,91,110.3026444,0.15119663033625882,110.3250778,0.6174796193065513
92,92,110.2718476,0.14964063131463004,110.2942962,0.6182798682653043
93,93,110.24064619999999,0.1496408776389624,110.263269,0.6182717743584959
94,94,110.2112548,0.14868126625019218,110.2338882,0.6187108385814521
95,95,110.18229059999999,0.1493508978956608,110.20507660000001,0.6179197520039665
96,96,110.1522248,0.14802205313722686,110.1753892,0.6189331651428592
97,97,110.1241074,0.14863815616805895,110.147299,0.6181760646666948
98,98,110.0968656,0.1476028724864099,110.1202438,0.6187315918850088
99,99,110.06922019999999,0.14632931591639212,110.092894,0.6199812152783326
100,100,110.04276140000002,0.1468207778587241,110.06681060000001,0.6187652525000381
101,101,110.0162172,0.14593455107328002,110.040483,0.6196909775680116
102,102,109.9902204,0.14533723124595524,110.0145646,0.6200599617332503
103,103,109.96502539999999,0.14567021174228117,109.9894714,0.6192989829126485
104,104,109.93857580000001,0.14694746762214053,109.96315000000001,0.6176636648879397
105,105,109.9145006,0.14676300358142183,109.93929899999998,0.6173774610926432
106,106,109.8910172,0.14636958202222428,109.91587539999998,0.6178814376614996
107,107,109.8674834,0.14592165384150452,109.89252800000001,0.6178375244897315
108,108,109.84435579999999,0.14641671512146526,109.86946699999999,0.6169075917198616
109,109,109.82094880000002,0.14630921554488768,109.84645680000001,0.6167293963116712
110,110,109.7982102,0.144896801905909,109.82389079999999,0.6176523711352213
111,111,109.777089,0.14542430805336218,109.802896,0.6169803351488609
112,112,109.755493,0.14410264140673987,109.78130780000001,0.6181223435813977
113,113,109.73401640000002,0.14469001198092282,109.76006339999999,0.6169624209254888
114,114,109.7146272,0.144128681830368,109.74073940000001,0.6171766667435165
115,115,109.6925888,0.14354185256070454,109.7189026,0.617389388829641
116,116,109.67317520000002,0.14381661380577704,109.69955439999998,0.6169202518541942
117,117,109.65397320000002,0.14419795641464347,109.6803208,0.6160640660393693
118,118,109.6342836,0.14475544616849584,109.66074520000002,0.6156034091924449
119,119,109.6155196,0.14565292493678444,109.6419374,0.6142168359550578
120,120,109.5965956,0.14473911470311068,109.6235858,0.6146242643961942
121,121,109.5777466,0.14420160426652576,109.6047348,0.6149021825182941
122,122,109.5604216,0.14468939745344053,109.5874742,0.6145603028424118
123,123,109.54174479999999,0.14485863636166119,109.569017,0.6138197716587487
124,124,109.524649,0.1443957618602425,109.5520736,0.6138557887939458
125,125,109.5087192,0.1447635942803321,109.53646840000002,0.6135392075662618
126,126,109.491139,0.14548822223259286,109.51886160000001,0.6125036950058652
127,127,109.4746642,0.1451150245445331,109.5024246,0.6119373839100224
128,128,109.4586562,0.14583840689804534,109.486644,0.6111064888658948
129,129,109.4425034,0.1458576532713983,109.47068320000001,0.6107744713893667
130,130,109.4263214,0.14743610286032455,109.45485240000001,0.6086917396520517
131,131,109.4110124,0.1471430401732958,109.4394456,0.6085921516410143
132,132,109.395816,0.14828391785895106,109.4244416,0.6073881040937812
133,133,109.38088379999999,0.14800059400475346,109.4095916,0.6073618131448871
134,134,109.36641540000001,0.14940737875968577,109.39537180000002,0.605788927088105
135,135,109.3518644,0.15047094703044633,109.3808242,0.604056340509192
136,136,109.33834080000001,0.1509779368297272,109.3676682,0.6034123394755547
137,137,109.3233552,0.15175446732060272,109.35288700000001,0.6021732975979611
138,138,109.30944359999998,0.15241347232919222,109.339218,0.6013012410823703
139,139,109.29678960000001,0.1518640395901535,109.3267302,0.6015253197990607
140,140,109.2833024,0.15284501721495597,109.31331479999999,0.6005877651006182
141,141,109.2699418,0.1533713015181137,109.30024399999999,0.5994501929832033
142,142,109.2575894,0.1543258220228875,109.2880508,0.5983770651899686
143,143,109.2450286,0.1529950613367644,109.27559819999999,0.599459718531415
144,144,109.23276800000001,0.15404922270365712,109.26344300000001,0.5982941899049307
145,145,109.22044679999999,0.15497028940206484,109.25151380000003,0.5971089647062424
146,146,109.20828080000001,0.1560733547680716,109.23943940000001,0.5955694898936976
147,147,109.1964614,0.1552077088402519,109.227855,0.59632499642896
148,148,109.18570700000001,0.1555944797594039,109.21724079999998,0.5956808905447277
149,149,109.17447059999999,0.15671414569285347,109.2061874,0.594382316960593
150,150,109.16324300000001,0.15736556701388074,109.195076,0.5932692023983739
151,151,109.1521974,0.15644803993735196,109.1841872,0.5942625348606125
152,152,109.1413636,0.15727342663603341,109.17353820000001,0.5931828545551195
153,153,109.1307556,0.15863122413270414,109.163127,0.5915079470326692
154,154,109.120282,0.15788820791179986,109.15294180000001,0.5918882289471206
155,155,109.10953519999998,0.1573219062856786,109.1424422,0.5918330054248044
156,156,109.09925080000001,0.1589447417002531,109.1323316,0.5904448919029097
157,157,109.0884842,0.15894745768385518,109.121776,0.5904464251106962
158,158,109.07919780000002,0.15908480196725194,109.1125,0.5899825646498373
159,159,109.06845840000001,0.15960719583101451,109.10206579999999,0.588873386011423
160,160,109.0594116,0.1598278244632059,109.0931564,0.5886502743866148
161,161,109.050171,0.15921387510013063,109.08406959999999,0.5889118048358669
162,162,109.04082799999999,0.15932782842554286,109.0747556,0.5884135825589341
163,163,109.03284000000001,0.15947297975644603,109.0669066,0.5882341401780764
164,164,109.022966,0.15903453175584253,109.0574022,0.588363678349845
165,165,109.0136962,0.15939795942282023,109.04835039999998,0.5877328493982948
166,166,109.00444639999998,0.15924611790759766,109.0389768,0.5877113012551006
167,167,108.99597000000001,0.15883882217770273,109.0308076,0.5871882930633419
168,168,108.9878878,0.15991444572570646,109.02284999999999,0.5858338235175579
169,169,108.9791854,0.15931649671468318,109.0143018,0.5861287074847649
170,170,108.9710738,0.15895919597733157,109.0064024,0.5862070059027248
171,171,108.962128,0.1590918931687009,108.99773259999999,0.5855021932346997
172,172,108.9532824,0.15876035858689735,108.989177,0.5857581194301971
173,173,108.94644000000001,0.158909999821282,108.982286,0.5855657238940827
174,174,108.93855900000001,0.15929983024724043,108.97454679999998,0.5847656917331616
175,175,108.93119039999999,0.1597235550951696,108.96757339999999,0.5843282243844098
176,176,108.92396079999999,0.15974340675646076,108.9604568,0.5842122866107478
177,177,108.91592399999999,0.15998940099268807,108.9525862,0.5835032514985311
178,178,108.90848980000001,0.16032551297706837,108.9453996,0.5831467913359744
179,179,108.90132899999999,0.15945047038751656,108.93832379999999,0.5836696858989329
180,180,108.8945496,0.16044774396369865,108.9315444,0.5824029213843633
181,181,108.8877062,0.16152940832232596,108.924881,0.5810835934252527
182,182,108.880751,0.16153830270619818,108.9179366,0.5803660248720964
183,183,108.8738816,0.1612362227461345,108.9112734,0.5803681545042275
184,184,108.8665894,0.1605326469034889,108.9041124,0.5807555275878479
185,185,108.8602296,0.16019995884219115,108.897902,0.5807918911606799
186,186,108.8534316,0.1606350535077547,108.8911926,0.5800699861625642
187,187,108.84739220000002,0.1616034241820368,108.8853118,0.5790516491628035
188,188,108.840973,0.162004649869074,108.8791792,0.5783356080192191
189,189,108.8350678,0.16154452071103906,108.87340520000001,0.5781821116359105
190,190,108.829251,0.16198998066670933,108.8677672,0.5778341524615502
191,191,108.8240678,0.16199871485712714,108.862633,0.5774362525034278
192,192,108.81779639999999,0.16180881357775326,108.8565092,0.5770800712523007
193,193,108.8124832,0.1618508016543629,108.85144199999999,0.5768641779736421
194,194,108.8070694,0.16198093906580566,108.84618520000001,0.5766042854070399
195,195,108.80115040000001,0.16209517343042631,108.8405244,0.5762751783870581
196,196,108.79513239999999,0.16266068892587643,108.8346986,0.5751810583962608
197,197,108.78951420000001,0.16280354756380286,108.8290452,0.574888125975271
198,198,108.78345339999998,0.16175660183571808,108.8232634,0.575138417055093
199,199,108.7784088,0.16236330717917818,108.81844019999998,0.5742378050004725
200,200,108.77297519999999,0.1622531040040832,108.8130356,0.5740283689862716
201,201,108.76794599999998,0.1619046491920457,108.8079496,0.5737726975082018
202,202,108.7626984,0.16211443594769462,108.80288379999999,0.5733804693563954
203,203,108.757042,0.1611069342095501,108.7973634,0.5741143238556579
204,204,108.75181579999999,0.16089363645514423,108.7921908,0.5737624939949998
205,205,108.7466936,0.16206656568533903,108.787297,0.5726115029103072
206,206,108.7417328,0.16218059532558135,108.78236240000001,0.5719243358405386
207,207,108.73690660000003,0.16198340522732657,108.7776214,0.5720231465262902
208,208,108.73166660000001,0.16249516801135794,108.77243920000001,0.5712603310556031
209,209,108.72662199999999,0.16287363926308449,108.76761179999998,0.5703355641719725
210,210,108.72221979999999,0.16223860294689132,108.763205,0.5706574411960296
211,211,108.71726379999998,0.16204885690729123,108.75835099999999,0.570878168908216
212,212,108.7121472,0.1627662271251626,108.753255,0.5698824411216751
213,213,108.70764159999999,0.16280990596962855,108.74900679999999,0.5696014108182654
214,214,108.7030854,0.1618583602358543,108.74465640000001,0.5700945626369692
215,215,108.698558,0.16284386975382686,108.74033040000002,0.5690416206681531
216,216,108.6946504,0.16322568792515657,108.73658600000002,0.568444858700295
217,217,108.68991559999999,0.16368960347877776,108.7319214,0.5678158016785366
218,218,108.68613880000001,0.16329814427286216,108.7282606,0.5677270692326029
219,219,108.6816832,0.1643154674976145,108.723938,0.566678189845346
220,220,108.67795100000001,0.1646438343746893,108.7203474,0.5662110849372717
221,221,108.67417600000002,0.16392474203975724,108.71661979999999,0.5668946820330586
222,222,108.6695524,0.16457513854844688,108.71220120000001,0.5656992593466612
223,223,108.66586459999999,0.16548427457568435,108.70856920000001,0.5646691672728025
224,224,108.66171260000002,0.1660254459950065,108.7046906,0.5639091057231116
225,225,108.65797560000001,0.1652993714441773,108.70109559999999,0.5644974259819453
226,226,108.65401159999999,0.165321620385961,108.6973344,0.5642905878125554
227,227,108.6505584,0.16554522406955738,108.6939634,0.5640490536882763
228,228,108.64666159999999,0.16655782042113818,108.69024959999999,0.5629782864298024
229,229,108.6435136,0.16651148540998859,108.6871368,0.5625566357370261
230,230,108.63936159999999,0.16680008282323985,108.683191,0.5621325503284772
231,231,108.63603500000002,0.16650835428530372,108.67989659999998,0.5622554903659345
232,232,108.6320176,0.16682116186695217,108.6760254,0.5618773820571896
233,233,108.62860580000002,0.16736174522202296,108.6727386,0.5610258611068122
234,234,108.62586959999999,0.16794661453878387,108.6701262,0.5602655835810013
235,235,108.62221079999999,0.16819606535041,108.6664718,0.5600188960870535
236,236,108.6195528,0.16845982686967714,108.66393120000001,0.5595492556811756
237,237,108.61623540000001,0.16815585662783197,108.66068419999999,0.5595744107260072
238,238,108.612976,0.1691561764500486,108.65762,0.5583076978720635
239,239,108.60957640000001,0.1693847083400409,108.65425880000001,0.5581620632000688
240,240,108.60639940000002,0.16909461013125385,108.65132580000002,0.5579765177630335
241,241,108.60251760000001,0.1684198750060087,108.647586,0.5586410399489103
242,242,108.5997528,0.16890569449891246,108.644893,0.5579662462647724
243,243,108.59711,0.16944615774339813,108.6424548,0.5572797333818639
244,244,108.59297040000001,0.16824893328351492,108.63848720000001,0.5579014905559578
245,245,108.5903734,0.16827590830014985,108.63614320000002,0.5576663192137012
246,246,108.5876036,0.16872199273550692,108.63345040000002,0.5570219137795561
247,247,108.5850876,0.16841560232543915,108.6310166,0.5572592435606994
248,248,108.5812954,0.1679225396301498,108.62733619999999,0.5578542356836271
249,249,108.5787826,0.16802141063281045,108.625,0.5576161735670899
250,250,108.575711,0.16809086311515942,108.62201379999999,0.5573373805979286
251,251,108.57313079999999,0.16771643009246137,108.61960140000001,0.5574370452392281
252,252,108.5674988,0.1671590361486916,108.6140122,0.5575825608174592
253,253,108.5640824,0.16780254822570434,108.61071919999999,0.556793121952275
254,254,108.5617202,0.16858677648665304,108.6085768,0.5558932573012207
255,255,108.55884840000002,0.1677724882316536,108.6057906,0.5566130496122392
256,256,108.55641639999999,0.1679470646240659,108.603502,0.5563493016984915
257,257,108.5540148,0.1680202867934697,108.601224,0.5562088010986522
258,258,108.5507736,0.16761524949192125,108.5981674,0.5567217668974657
259,259,108.54822840000001,0.16783690582777466,108.59577040000002,0.5563345542583501
260,260,108.5455248,0.16785841791986672,108.5933532,0.5561970864700387
261,261,108.542752,0.16766347957858607,108.5907258,0.5561164529353207
262,262,108.5404174,0.1678602156409902,108.58843379999999,0.5557886100824309
263,263,108.536969,0.1664944112443438,108.58512420000002,0.5570886118018933
264,264,108.53488159999999,0.1667084371369396,108.58303839999999,0.5568010888048286
265,265,108.5311692,0.1674285805487226,108.5795488,0.5555207439476557
266,266,108.52751,0.16804595276292558,108.57591399999998,0.5548586550879405
267,267,108.5253692,0.168246040796685,108.57387239999998,0.554600662990808
268,268,108.5226532,0.16727033520669513,108.57129499999999,0.5557251828351851
269,269,108.520642,0.16748758885720524,108.5693634,0.5554101830923174
270,270,108.5176972,0.16765624818705957,108.5667222,0.5551129871315892
271,271,108.5152984,0.1673405928668852,108.5645096,0.5553199952995063
272,272,108.51227720000001,0.16666800217606492,108.56154020000001,0.5559449847013306
273,273,108.5084274,0.16671840737435245,108.557753,0.5554739930938253
274,274,108.5059204,0.16653418755871005,108.55534680000001,0.5559472959039928
275,275,108.5039444,0.16676185551450123,108.5534682,0.5556843646551167
276,276,108.5013444,0.16641396500606648,108.5510344,0.556035940513776
277,277,108.4979964,0.165776076522037,108.5477568,0.5566951984500655
278,278,108.49588640000002,0.16538584566111084,108.545584,0.5568130729715346
279,279,108.49373800000001,0.16538763819221833,108.54365539999999,0.5564117616526796
280,280,108.4918214,0.16556223132780004,108.5418212,0.5562034935249516
281,281,108.4888032,0.16532531409847678,108.5389252,0.5559646419557269
282,282,108.48592679999999,0.16477943432163916,108.53631419999999,0.5566180214478847
283,283,108.48397220000001,0.16462417073734645,108.5343934,0.5565987220738503
284,284,108.48190300000002,0.16430014537668944,108.53236700000002,0.556360400632179
285,285,108.4795562,0.16375173554670894,108.53025219999999,0.5568200424142097
286,286,108.47685860000001,0.1637718126169465,108.527826,0.5569822831390601
287,287,108.47446420000001,0.163924955397769,108.5255048,0.5566717660303608
288,288,108.47290640000001,0.16356311812704127,108.52409359999999,0.5569101284618938
289,289,108.47075519999999,0.16352118348079817,108.52217859999999,0.5565557165918227
290,290,108.4671372,0.1631243554389084,108.5186722,0.5567898020590514
291,291,108.46545840000002,0.16325251080408923,108.5170488,0.5564764369205215
292,292,108.4626464,0.16365099959315738,108.5143906,0.5558097426560976
293,293,108.460881,0.16357079490300241,108.51281879999999,0.5558257705829768
294,294,108.4589432,0.16283335648373842,108.5109422,0.556344561415459
295,295,108.4566024,0.1625696085012227,108.50870520000001,0.5565903457773593
296,296,108.45309280000001,0.16209785642679053,108.50538959999999,0.5567743239965723
297,297,108.45097500000001,0.16254351854687932,108.5034208,0.5564611815576749
298,298,108.44913039999999,0.16238950798201196,108.50165579999998,0.5564390895986382
299,299,108.44659300000001,0.1616906745919493,108.499118,0.5568451630656411
300,300,108.44405979999999,0.1606852830851653,108.4966674,0.5578953142569321
301,301,108.4422076,0.1607333397482924,108.49495100000001,0.5576262589380129
302,302,108.4405,0.16042785261543663,108.4933352,0.5579558173064924
303,303,108.43623199999999,0.1597207795335333,108.4890946,0.5583052993449379
304,304,108.43409260000001,0.1594022512910042,108.48712,0.5583933398904374
305,305,108.4320694,0.15946470659879558,108.48518979999999,0.5578943082883734
306,306,108.4299074,0.15939652279344166,108.4832094,0.5579330827590661
307,307,108.42764120000001,0.1590211495385416,108.48088680000001,0.5583822634512671
308,308,108.42503820000002,0.15867898081774853,108.4783326,0.5584355400948612
309,309,108.422351,0.15884849613137822,108.47584080000001,0.5580127748764889
310,310,108.4205858,0.1588639940960849,108.47412279999999,0.5581554583814097
311,311,108.4190202,0.15876502466148057,108.47275100000002,0.5583158848669785
312,312,108.4175966,0.15839498045910472,108.47143100000001,0.5584032916317734
313,313,108.41381679999999,0.15775871036288538,108.46803299999999,0.5585703331524172
314,314,108.411618,0.15668068753359368,108.4661102,0.5594167736067265
315,315,108.4103974,0.1567478227224831,108.46481940000001,0.5592942757846165
316,316,108.40768740000001,0.15635229880062582,108.46214119999999,0.5594978436510374
317,317,108.4060622,0.1564595762878078,108.460602,0.559318252322595
318,318,108.4034334,0.1563922934016921,108.45816500000001,0.5595125289607
319,319,108.400325,0.15651673671527921,108.45527180000002,0.559001517951927
320,320,108.3984452,0.1561291032759715,108.4535736,0.5592683547148386
321,321,108.39653619999999,0.15585545446521792,108.4516678,0.5596864326725813
322,322,108.39363699999998,0.15500130737383802,108.44886499999998,0.5602294254292612
323,323,108.39182580000002,0.15504778092110783,108.4471906,0.5600875239323228
324,324,108.3899948,0.1549407916262224,108.445326,0.5604987777888546
325,325,108.38747719999999,0.15473166174432493,108.4430296,0.5605702165429753
326,326,108.385771,0.15494964284050275,108.44148560000001,0.5603605004796821
327,327,108.38360440000001,0.155204458664822,108.43952339999998,0.5601511363871734
328,328,108.3813736,0.1549776490228174,108.43738579999999,0.5603241172190956
329,329,108.37839359999998,0.15569305048793936,108.4346832,0.5594303662445973
330,330,108.37582540000001,0.15528532848997803,108.43226480000001,0.55957842825877
331,331,108.37367839999999,0.15506858170576907,108.43021860000002,0.5595827487403796
332,332,108.37101120000003,0.15482794129665545,108.427681,0.5596779050093018
333,333,108.369101,0.15374879870359892,108.42596280000001,0.5607056744519022
334,334,108.366118,0.15284907641723047,108.4231048,0.5609769743279651
335,335,108.36401980000001,0.1518031246732409,108.42126460000001,0.5617837133604368
336,336,108.3619204,0.1516656214395334,108.4193832,0.5621649006138326
337,337,108.3591994,0.1523253678500086,108.4167954,0.5612218902197564
338,338,108.3567368,0.15139873288426192,108.41438440000002,0.5619299667896703
339,339,108.35533300000002,0.1513372709070729,108.4132204,0.5619925467208983
340,340,108.3534544,0.15067317958097498,108.4114472,0.5624172287497617
341,341,108.3508972,0.15066517484462294,108.40909719999999,0.5622451053241448
342,342,108.34844819999998,0.14942336948335874,108.40682240000001,0.5631425408560787
343,343,108.346434,0.14863011291659267,108.4050264,0.5636597073410853
344,344,108.34460320000001,0.1492909296299011,108.40327160000001,0.5630083575634005
345,345,108.342546,0.14912973985359523,108.4013596,0.562808106378225
346,346,108.3397506,0.14807409116601272,108.3987076,0.5634265594739413
347,347,108.33713680000001,0.14746991532973663,108.39624640000002,0.5636200237388989
348,348,108.3346006,0.1466351822211833,108.39383860000001,0.5640876598191473
349,349,108.33255159999999,0.1463327520093857,108.39184579999998,0.5639608539490649
350,350,108.33010100000001,0.14607215327364884,108.38961959999999,0.5637521650905108
351,351,108.32791759999998,0.14509135163833728,108.38758399999999,0.5648292519556681
352,352,108.3252838,0.14529959531450992,108.38506459999999,0.5645050996122536
353,353,108.3234678,0.14429440980633906,108.38329920000001,0.5651637082702329
354,354,108.32168120000001,0.143917396079,108.38164379999998,0.565479419410961
355,355,108.3201752,0.14357272796377388,108.3802232,0.5657490654710439
356,356,108.31756279999999,0.14286369939967614,108.37788680000001,0.5658884384552828
357,357,108.31609819999998,0.14248162565243133,108.3766128,0.5662851001445803
358,358,108.31451580000001,0.1424488213098324,108.37524720000002,0.5661838563242134
359,359,108.3128694,0.14212498918571714,108.373703,0.5662029311803324
360,360,108.31061700000001,0.14176712411416312,108.37158040000001,0.5662260679469274
361,361,108.30930020000001,0.141767911951052,108.37044379999998,0.5662582232753525
362,362,108.30693040000001,0.14136545002311832,108.36819759999999,0.5662478651165381
363,363,108.30381,0.14085350816078418,108.36525400000001,0.5663550950133635
364,364,108.3020338,0.14138495890355623,108.363637,0.5656847358524015
365,365,108.2999786,0.14082995169437196,108.361699,0.5658012038651034
366,366,108.2979112,0.14040975029591066,108.3598676,0.566064094868983
367,367,108.2954178,0.14058985357329443,108.3573484,0.5657794687319772
368,368,108.2939638,0.14018517701868458,108.3560226,0.5658999552311696
369,369,108.29247000000001,0.14049993626617638,108.35469659999998,0.5653259797032466
370,370,108.2907972,0.14098351514329321,108.35338759999999,0.5647930427590603
371,371,108.28990639999999,0.1408868714644501,108.3526292,0.5648629851882313
372,372,108.2884814,0.14076846484436525,108.3512238,0.564895404293712
373,373,108.28615399999998,0.1410079136034564,108.34892119999999,0.564453597298626
374,374,108.2846648,0.14060030702299306,108.34763319999999,0.5646532679517187
375,375,108.2828996,0.14106243461474802,108.3460158,0.5641197567993488
376,376,108.2802978,0.14086717654925743,108.34362939999998,0.5643333203150769
377,377,108.27939740000002,0.14082474297168043,108.34279020000001,0.5643109884517272
378,378,108.27714399999999,0.14184292345549032,108.34071039999999,0.5633437459102936
379,379,108.27572180000001,0.14180854293363396,108.3393552,0.5633641995006052
380,380,108.27424620000002,0.1426513345376048,108.3380494,0.5623786376713106
381,381,108.2717942,0.14241632063411647,108.335861,0.5622216903706214
382,382,108.26897900000002,0.14199985512246072,108.3332658,0.5624904396113435
383,383,108.2676698,0.1427813272755196,108.33217640000001,0.5616456649438665
384,384,108.26451420000001,0.14191319604659527,108.32909839999999,0.5622442280328378
385,385,108.26238120000001,0.14227885956444658,108.3272584,0.5616328556676874
386,386,108.26058680000001,0.14251597181565182,108.3255248,0.5609543686085016
387,387,108.25780340000001,0.14325573498970204,108.32293239999998,0.5600780758646405
388,388,108.25583040000001,0.1425820126686383,108.32109080000001,0.5604759964121201
389,389,108.2532058,0.14232584881377103,108.31869520000001,0.5606382654184071
390,390,108.25187839999998,0.1432143857586916,108.3174804,0.5597436630428634
