,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.06391720063666942,0.2690279488007336,0.12719584037249665,-0.12901200532984128,0.2968705958919299,0.46965069182995345,0.1437644678113094,0.4392268511835625,0.4176911116546743,0.035579614137650636,0.7229533325237796,0.07836585167241204,0.04272742622879625,-0.13111996739442472,0.07977827499274581,0.17232062345073942,0.3269177622633753,0.3523380964131808,0.4106526366797731,0.44597123409422446,0.15248391881207118,0.04775275860308626,-0.00751924902794975,0.07394327803888184,0.3108913062288586,0.11452400812338508,0.3032968124708479
João Pessoa,0.10023499999593283,0.49159328705101657,0.3586544128990847,-0.13509163456907144,0.5185733918178125,0.23804408574450922,0.10552821991972067,0.5709211794524038,0.5176406948237274,0.41267842401297883,0.48684269501798166,0.7454941879704253,0.3815846038779103,0.2340276201314623,0.30997032065439656,0.535809360296751,0.5308307296448643,0.5645545629574829,0.01595306020013247,0.5128150671542124,0.08875407295184526,0.38219541181499256,0.24072387694066782,0.5650021181422841,0.372389720666197,0.6048625843305672,0.23164113331613298
Macapá,0.013925483241095543,0.1753121683548505,0.5805091755494023,0.2201113213792281,0.11929114194147017,0.4407097770247532,0.036179947303882735,0.16769910624544687,0.1294572784040166,0.04083984774435494,0.1918654180477472,0.1500221360799598,0.74277182327108,0.17517816521038457,0.17078586776528157,0.07376496764772542,0.3153885156312516,0.1529979332901102,0.06586831707245498,0.17581603141034027,0.37157790187515,0.05271220878049209,0.10552345236283482,0.2010920860156247,0.11086445100048684,0.06676139764328584,0.06930871814997397
Maceió,0.25826018553272023,0.31322069943577163,0.44661758225431686,0.4506243685518027,0.41614691951604743,0.1620403516057037,0.258717442289442,0.14905520880963696,0.08080650016827734,0.2007155515700134,0.17236005663107196,0.21812078910199661,0.23971857011137856,0.8005176282947553,0.03282999741861936,0.3319841964732182,0.2532515078577555,0.16859527367720625,0.07982404382952343,0.4394745469902085,0.22980829541006983,0.45498666870585475,0.531276833347223,0.22297839900458893,0.1463808944220892,0.3580877260196437,0.12271426852281744
Manaus,-0.00845245898031374,0.05259452568117258,0.2593096948250985,0.004167958200632939,0.026880291440815256,0.103857492260358,-0.012691178257313024,0.07017767323025248,0.041577081716137984,0.03725787481456273,0.09577763900294609,-0.008398976861382189,0.22358367582212255,-0.03788225682277156,0.6084183605310857,0.0004210561594561339,0.06805493835634918,0.10858720733312696,0.03366221222378063,-0.023515029058560146,0.6255844828522529,0.07404330021148754,-0.026601597532947573,0.08866340262519971,-0.003621035468232791,0.06079265143102033,0.17182766051536785
Natal,0.3821940456056662,0.15780832315294505,0.4487943603012971,0.014972183628025252,0.207765680337851,0.14645663444804657,0.14782452176495867,0.39014251501960406,0.34316986602275207,0.29833477260886987,0.30695570146977214,0.2934819161708708,0.11941643735132156,0.20449052200850867,0.241717267099559,0.625103244919453,0.42034684612266543,0.20729308498385848,0.0374653693935683,0.46805434427271353,0.061539329210147306,0.5652452520223664,0.18562964537070195,0.22076591182965677,0.16708293058911516,0.3583437547756611,0.09040618145957241
Palmas,0.05122281801404574,0.1239011897792595,0.36360939414003707,-0.14960069266570633,0.1901256339919345,0.4831881824557205,0.11632626375603404,0.1655415781848548,0.24730846633926357,0.09751110258124211,0.3252015701563267,0.0869210380212937,0.1804917066611356,-0.11357754669805391,0.17496629848015974,0.08510195063390052,0.7414610973430923,0.16423350815193336,0.10676167404948869,0.2712515664585802,0.14570804823736977,0.24088119067371447,0.051738511304110064,0.04691552105529868,0.20652332095502357,0.16070756763647642,0.2670671618042416
Porto Alegre,0.017527562562232785,0.5744359076486749,0.17742425983344023,-0.12501693533099514,0.509375132262526,0.5433863747721559,0.03275421249558673,0.7245418131595611,0.6986768982252982,0.00771335650610172,0.6136398412668645,0.19274002148807953,0.10533625168344263,0.011436955254342686,0.16865921783240326,0.29913552078585676,0.4084038488047205,0.663652485186547,0.16029665951448258,0.46696453963236806,0.09651025505819016,0.09214932547923883,0.0011326691793107915,0.26233012729797783,0.1447424152269529,0.08814312234360862,0.46290871706806036
Porto Velho,-0.044609834074166896,0.05209689727836729,-0.03738082760222336,-0.07269163486702956,0.019391512040458678,0.1495665790513679,0.11572336440969705,0.1336839768608831,0.10154978805896762,-0.07665123957686973,0.21679113560150529,-0.09787956319703273,-0.08311899562901783,-0.08076205057063311,-0.017941096936022062,-0.033682419544389545,0.03859317547132274,0.061042111286025796,0.6330018271393054,0.003897125863950112,0.05939394771366362,-0.031722518386975526,-0.11895432492447125,-0.042511438630871326,-0.04410645269762659,-0.10792891332372308,-0.0016870749662967921
Recife,0.25618621224275706,0.1684646020542929,0.34931393888497103,0.11212345922460408,0.22995917339502916,0.18126149537449487,0.05178898548018013,0.2705516186041901,0.2886316721858971,0.05309362225776492,0.36040093526607564,0.10929337479179171,0.11338708448746426,0.20363365691251648,0.02696470644733385,0.21381900056862677,0.3240480572532089,0.17499158897618566,-0.006757871253913153,0.749934952357515,0.04465734728671039,0.16036352572509585,0.2814015393107447,0.14858601455734452,0.42719768174589856,0.21498314266794977,0.08682310571817031
Rio Branco,-0.06310211153164773,0.009963864135605861,0.23566349988665905,0.16708009930404857,0.06214357947698122,0.2054104832129849,0.10276796525852169,-0.003997470060960042,-0.0150668849368846,-0.09345585833585748,0.2039041531465553,-0.17587287947286365,0.14779775419269514,0.015032217987575532,0.26569763973697336,-0.12153832361243454,0.022153354259961476,-0.005909957946364329,0.49795466059973176,-0.04184457374866736,0.7507247924195171,-0.05875480151074248,-0.0082708054720285,-0.06293721072468239,-0.019172955534188053,-0.09126679121639758,0.05861386399672837
Rio de Janeiro,0.1895691369972844,0.11933624820450661,0.4766870086990899,-0.022577438054584304,0.04071726338049766,0.13783744056035702,0.2951464872716029,0.09670872043595478,0.04156932862507125,0.2128668152141636,0.15999816861575258,0.1411167465687926,0.10897417457347242,0.1886384842816898,0.3575432002873172,0.31833172752868,0.40629806363056103,0.18986202403263466,0.07561756992209547,0.2361676848870363,0.12265762538272477,0.6664356234650985,0.15425842676696339,0.07961127998377267,0.02943133209138459,0.3261382731533281,0.23747186743721327
Salvador,0.21918235932455718,0.12307074183172179,0.4870593357528483,0.3178106570663525,0.3099985839503903,0.054918136803679775,0.22406262133566343,0.06375690590351481,0.028924061633232568,0.2954584876947196,0.24703128707724337,0.25922428759951177,0.26580342894176223,0.3903744487853217,0.17447850518220162,0.2251768375841539,0.3251918751499277,0.06694573181686479,0.028548867917650583,0.37236649840440394,0.3982834863212657,0.3614840982955474,0.7028513766823277,0.15484175934719682,0.3517350504599877,0.3783935891330377,0.23611809867414052
São Luís,0.10342378981837015,0.41655057205602963,0.4742864529561764,0.1166729582017465,0.34790621433366703,0.2649381177910125,-0.007745131731100378,0.5855590600452792,0.47578426016844005,0.17223861590915962,0.32690604699062176,0.43999593278551075,0.4414897014238651,0.28037117083975005,0.22638924629573304,0.5020005152273374,0.42456417345209935,0.49333432062636756,0.04752702606161015,0.5558142743229386,0.1337163171992331,0.20052075260071278,0.33911299036218984,0.6781809244153387,0.15530095002831049,0.3424601606368312,0.2073794848813549
São Paulo,0.03222286153538227,0.039998557454256255,0.05835370078740036,-0.10142783672838966,0.2413292199307544,0.10047751062529134,-0.009608842364845951,0.00846743126810476,0.09166782907853814,-0.035253412671468365,0.3309006855750367,0.0378815364535817,0.059246199100247365,-0.07785045134396942,0.0652454933278409,-0.00015680254669979646,0.2204565832672898,0.0511193994164351,0.04145039490602099,0.17750337888929985,0.0930099529471041,-0.016579896310516786,0.08114533104144017,-0.045531940924220735,0.5081750583199922,0.09341578286400434,0.05010264165159699
Teresina,0.1392017601923653,0.1633374672997531,0.4334763857944375,0.013323172319380995,0.25361164608442305,0.08504282727137037,0.2617990127024654,0.21192406327881885,0.16524935561922216,0.3224815081058507,0.29802707636625264,0.42082131381010074,0.3317008383588114,0.2683288780026713,0.22246575875751304,0.3561331731504983,0.4530921572397329,0.23916737564256027,-0.013394086512934335,0.42193664933024305,0.13791161994859158,0.43404974371619404,0.34708202524814047,0.3939466479555554,0.4268745328327269,0.5684922465641432,0.13292558598259838
Vitória,0.03410971698093406,0.3370605469189651,0.21846283327427768,0.029597862774628468,0.2193533163101543,0.4747410303273382,0.19665183342876183,0.132009949587735,0.10692146112832711,0.051622177818603746,0.43765675296436096,0.036431667353874556,0.16796713177434475,-0.010423408061218628,0.38687982871211735,0.016759548585263368,0.2720310473541587,0.3444722331248036,0.09743628261514967,0.08371957456784451,0.33355204995308607,0.23552697247179769,0.13736448694823866,0.013448931797629972,0.08594862245121487,0.06371599440488664,0.8155371655480621
