,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.040699831283618836,0.21054299818208938,0.10107812603062312,-0.13474917286524246,0.240612222758747,0.439401432191495,0.1221027474206863,0.39847585889142406,0.38733224803384225,-0.004358297112042718,0.6522982147979373,0.02646679130481705,0.015902094201454497,-0.15429868918906867,0.06486482505448118,0.12629335110092277,0.30171464906432843,0.29902295876662727,0.3750803367810751,0.42235934651741813,0.13255580504358913,0.013876842130330781,-0.03791544585104515,0.03633808307142146,0.30233443901610607,0.08070938277789817,0.26455375638249257
João Pessoa,0.08909399613879582,0.5105323010911375,0.38674734195995597,-0.1404300815175652,0.5226224804031295,0.2794511607815162,0.11311945300309598,0.5968176376579843,0.5460784856268309,0.37059521496534686,0.5079853985183741,0.6782307179428736,0.3850272643782589,0.2113933634274629,0.33028751311661736,0.5193700223518509,0.5599744176024757,0.5763017584224626,0.024377019397542738,0.5174262693028807,0.12154722069869447,0.3701221031631098,0.2131714484378899,0.5436365412287425,0.3823982389876677,0.5714366270107292,0.23951507618455986
Macapá,-0.0026303972127491655,0.1562382307268016,0.5406558254917185,0.21191731375732697,0.11307417555555072,0.4603485043680413,0.024450967274210186,0.16071693652273433,0.13316538623904914,0.020300552318997415,0.1815284022483171,0.11892178147597383,0.6818428168858537,0.16694697111308202,0.1410028183165258,0.05138267858055859,0.308535944442499,0.1377217239547673,0.07536199187525675,0.16752755898672672,0.35949374333717654,0.034024754490653036,0.08331078452038036,0.15713419927155,0.08714859682744075,0.0484373710851948,0.05599739107498931
Maceió,0.224996130204895,0.31628308613594314,0.4731914509074961,0.4111905202129383,0.44186700946837726,0.19658924391743446,0.2627008989899138,0.15038186656849067,0.08724711398834287,0.17376702783930376,0.18667053910680367,0.1865598117124936,0.23495187786692917,0.7444726634041927,0.033056017616535684,0.29685038370012523,0.2857853386278838,0.16795239877639953,0.1093821281146512,0.4384078447984408,0.2599233892814565,0.43190952182607906,0.5113685070769738,0.19600376732134966,0.16599855296913804,0.34069039764055126,0.12053990249475863
Manaus,-0.016817299884430294,0.04352466527132672,0.2241669315042748,0.007148739297672691,0.01659390252830911,0.10080300342513221,-0.015243163242751493,0.062081704095951006,0.04104732078741477,0.02051793306976158,0.08506808123451857,-0.026374365974786058,0.1895130927446487,-0.03969342821332271,0.5075531479332872,-0.011234452361745686,0.05636657887597686,0.10181784032899964,0.03687522882787312,-0.02635327535338309,0.6283946367964619,0.051556687132063045,-0.03707676713766502,0.06870848533342717,-0.009219116345223734,0.03860201832075921,0.15474551935341693
Natal,0.321821583378422,0.1285922228905263,0.4542558975642283,-0.0007960112011849154,0.17995175768659186,0.15697180214463646,0.14262423041496886,0.35905131100307175,0.3319026123517257,0.24788501712324493,0.2729052297104201,0.23538784031075252,0.11312860116112042,0.1623142410072906,0.2558518955111523,0.5367794574427311,0.41843863256339775,0.18962494524975482,0.03490897947311109,0.428141624194872,0.0729136936313333,0.528372924583164,0.14934361020263312,0.1905207556771188,0.15319882265531448,0.31839465193710864,0.08171435348778988
Palmas,0.03217984913961353,0.08224461561930106,0.32423592414115515,-0.16001334335539064,0.14053121749846104,0.44757378315667523,0.09769363642246172,0.1330354750233467,0.20988423570065579,0.06177778716190576,0.29308503473221614,0.04192310368760487,0.14311996014255599,-0.1428654838669954,0.18079787543697814,0.047868279424451474,0.6665735636359852,0.13742923502065266,0.1044398821435873,0.24768860822820807,0.14932582890553278,0.2007852712814338,0.01733648340263828,0.01363020390788935,0.1792327174746388,0.11769932657377163,0.2445808907011873
Porto Alegre,0.009728592989451279,0.4882798514332552,0.16730141814635968,-0.1278741823206898,0.45198149573158647,0.5810224934167514,0.03124183044750631,0.6786518135369777,0.6692789928434992,-0.017949134541512368,0.5781376104128073,0.1426323984463745,0.08278612982052853,-0.012219157411047477,0.16386506181491797,0.25868730083670427,0.4143594824576491,0.5668594486810462,0.15481486585001408,0.4637605011112971,0.09536605063721651,0.060831009412361685,-0.020354634347580634,0.20246067767012835,0.1301603096339787,0.059754238089822505,0.43116592115223806
Porto Velho,-0.0505092653435109,0.037681698367167234,-0.05047495314377487,-0.0765413698471908,0.000689358431571219,0.1161601218837401,0.09323097420176,0.11877197101212143,0.09888029827361888,-0.08385060931846289,0.16365120497536018,-0.10766941714686763,-0.09357413950350041,-0.08588792007903887,-0.024710965253090213,-0.04709180203437215,0.024769754471511838,0.04748248896760911,0.5238858450922778,0.0014583065117691307,0.029336203352777493,-0.04210705515394355,-0.1270088145423214,-0.04885227643590141,-0.0465134294501348,-0.11584650712100839,-0.012038667646010939
Recife,0.22213056208400234,0.1468246348005754,0.33490659470116235,0.09200358136673575,0.2090207880683378,0.17263352229451834,0.040262491587766173,0.22313527367573566,0.2623518108867044,0.026581671290062493,0.32491467195772966,0.07024116595472434,0.09581256907712164,0.1717407389077003,0.026440007557070575,0.16666101336056344,0.29954225976506055,0.1472062067445721,-0.005714283750259106,0.6795976752670202,0.04991976369394673,0.1386700803953695,0.2503356484759322,0.11571197404686463,0.3850070093297937,0.16719051242993468,0.08012774942187754
Rio Branco,-0.06920652596671162,-0.007141507574575016,0.19711768286059608,0.15716296106680086,0.03429010990924623,0.1775947516223836,0.0895977538581454,-0.019521597710056706,-0.02536388455562238,-0.11064441278872268,0.1793475670473401,-0.19083569725615257,0.11771882383548779,0.009588473727501571,0.22178488354393452,-0.13365606426496648,0.004284295345096376,-0.016361543743949394,0.49405639745015933,-0.051063490066541456,0.6815833661076712,-0.07299159783233068,-0.03332462015226033,-0.0740332650797344,-0.03173270415228748,-0.10624903447034581,0.03709595804188456
Rio de Janeiro,0.1512335800567273,0.0918844533598096,0.48844239065153,-0.031029052306672137,0.029374176322379503,0.15654889999229046,0.26905494968221527,0.09334159715090388,0.036671564671011146,0.15457581274865193,0.15046446590853005,0.09337418037025015,0.10474213677040928,0.14244963619848103,0.367886784885262,0.26735193464807155,0.40522398769501955,0.1614091224267978,0.07963213193500991,0.2398837424000674,0.13996236447943589,0.5743990103467744,0.13284277067877728,0.055253521170028484,0.02588262608596742,0.27247165822929836,0.2136209275432991
Salvador,0.1828091250697797,0.11932780410468438,0.4911107188024338,0.27993477512741766,0.31534035270184924,0.07271092862370598,0.20743358990345215,0.05837212226275725,0.023469398224618517,0.2804347400840519,0.2505620591084245,0.23472046134698582,0.27021439469638125,0.34887701660309745,0.20054031502654546,0.19252538085187104,0.3362745525593246,0.06298779319941514,0.04288623774774011,0.3500768089454859,0.4181620270199247,0.34207888404579123,0.6392100205507525,0.12960131530369673,0.3510655162958768,0.3547049223490869,0.21962632112224617
São Luís,0.09123214934855899,0.37484194506211044,0.49213324562285177,0.12904451387894772,0.34120128965640073,0.3048949371292648,-0.0011545032348092739,0.560925732807226,0.4633952360789042,0.15684318949547132,0.3115844218664028,0.39168960307376727,0.4210138618559228,0.2682928156790146,0.23209498641745158,0.4628505386275603,0.44792581796277947,0.4470909724863984,0.04230022968933552,0.5647107369602055,0.1519818245698037,0.19275521276191168,0.333174430657739,0.6015272437995748,0.15358597134523197,0.3117200414772918,0.2098666957631468
São Paulo,0.01607656991927901,0.016145593803075828,0.04350467600107122,-0.10197681545135609,0.20229290037624453,0.11164948586160521,-0.012912277161944822,0.0018203936840137911,0.0687478483708319,-0.05047162326318553,0.3101188027324238,0.008745918220664544,0.03750700357623385,-0.09060275045058211,0.0670817541904124,-0.021621531130970144,0.20736071259905614,0.03234766887410297,0.05240766474482408,0.14511120002553402,0.09513208980656537,-0.031122271388648495,0.046299024570981596,-0.06249054097862849,0.41572373608775476,0.053320476572086294,0.040331669145091786
Teresina,0.1208985989351402,0.16527317831116595,0.5032828979809469,0.0053414792111122125,0.24813160334443468,0.10702115961124803,0.2455383008646343,0.2189148932109087,0.18229565208797455,0.2735438384464899,0.2945119680484662,0.37148054343730236,0.352274155772296,0.22568385497286905,0.23358660067864406,0.32536261402689354,0.46461766106027785,0.23407446229773868,-0.003662039657429997,0.41440991841201763,0.1538255581993569,0.3910506437185509,0.32299098254072406,0.3503818618512272,0.3975521225820084,0.48501095929370686,0.12757791871106655
Vitória,0.020752746609805046,0.28603868293269896,0.22034369678171464,0.030490015553627143,0.1852086396555923,0.4795640444923415,0.16881498290435018,0.11618301823314535,0.08951781704210875,0.02633810825954686,0.4176371056030132,0.006974598704427638,0.16933966438841497,-0.02327786432118456,0.4000289663700095,-0.005923686480755213,0.25808437764988407,0.3060687365018722,0.10208508653653996,0.07143419544041335,0.349742077098459,0.2022842678574546,0.11447468200937028,-0.00591040476820448,0.07981381135018056,0.047694718028174134,0.7647394611549182
