,Aracaju,Belo Horizonte,Belém,Boa Vista,Brasília,Campo Grande,Cuiabá,Curitiba,Florianópolis,Fortaleza,Goiânia,João Pessoa,Macapá,Maceió,Manaus,Natal,Palmas,Porto Alegre,Porto Velho,Recife,Rio Branco,Rio de Janeiro,Salvador,São Luís,São Paulo,Teresina,Vitória
Goiânia,0.12251064899055114,0.38847842247295566,0.1824881256357733,-0.11181985615589483,0.4187605686795126,0.49970618961031016,0.18008016238524593,0.5089621071510225,0.47106704362408675,0.12228910443357789,0.8622562935661016,0.18531956633895993,0.10058871643296849,-0.0702121679659048,0.10271911123815868,0.26566966648614,0.3786984436910829,0.4595459300428872,0.46094876544676455,0.47977791577339396,0.19123357048110026,0.11722776672577251,0.06293887358379786,0.15937358893386314,0.38561692858448504,0.1718655614894896,0.37944029198479917
João Pessoa,0.12752946558377354,0.43774729920360184,0.2807703930739952,-0.12177299415854705,0.4998021969613865,0.14870113139687727,0.08783325205731837,0.5011283902566841,0.4825519270343864,0.4940877102753273,0.42842890566677655,0.8665457117808961,0.35756783155657523,0.28132587493162364,0.25385471096348045,0.5660206039796312,0.46915523775235507,0.5246397257585519,-0.0018893086618501733,0.47730184277102666,0.024530478476947486,0.39252114078596323,0.28652086018477974,0.5982844851501403,0.33401942725590283,0.6426545573468087,0.21225180756067577
Macapá,0.04682943652511683,0.20382056955397507,0.6152904624849083,0.22510642405858708,0.1250875754722563,0.39812867689406,0.06061949422571281,0.17251046831844344,0.11119717631008191,0.08495746022795694,0.19441678280505637,0.2068091013697585,0.8340072349499782,0.19805442074148388,0.22423376119273256,0.10872368279407786,0.3223046952874465,0.17677559129926296,0.03311084824262228,0.1819555261519669,0.37743714873981776,0.08226293188866551,0.16265387151621802,0.29076757698835975,0.15346283020150936,0.12310241966669776,0.10183517763204213
Maceió,0.32243580661937005,0.2765051309034275,0.38200853818168,0.5313423410301038,0.3519726153094696,0.09158073298289225,0.24456966384705858,0.1311769087368594,0.054084904824605554,0.2626575848254935,0.13085440372019133,0.26702145971942187,0.24706742357843844,0.9063257354906351,0.027575716400797486,0.38547564260123807,0.18455167526020536,0.15523513330889302,0.028885876606010275,0.4289237913806878,0.1722419743809148,0.473601746997932,0.562657597300637,0.26925646060223957,0.0965778939806662,0.3891237010104189,0.1146548984212011
Manaus,0.01376573430954419,0.07066731223565219,0.3139399909943768,-0.0004211222256495153,0.05027736098111169,0.10576993165032603,-0.008402924402293505,0.08761838055706593,0.038738520717515365,0.08241289742717997,0.11243597603384765,0.03797163490024233,0.2695538866249652,-0.027415067145717363,0.8189614235015008,0.030596461718283407,0.08998152539927248,0.12578449476327067,0.027356982072069703,-0.014102311562718555,0.5828094935874091,0.1270770557648052,-0.0005501281614926328,0.12524576818671454,0.008612343297764146,0.10281202147727184,0.20887408959563875
Natal,0.4920728819491335,0.23104762428303477,0.4094069987592945,0.0494996083026253,0.2639147178369846,0.09899019780216825,0.1484702762540283,0.43758639377195113,0.3856481954702667,0.4015187354174713,0.35407290162679705,0.4023050440518179,0.1335244518676893,0.29050347368332685,0.20050147339949384,0.8086704374546836,0.40519670307319944,0.2737006989241297,0.03981566662278189,0.5254702711312599,0.03437762176750067,0.6034116299993268,0.25668141290059177,0.2970837352591845,0.16967076405821163,0.428309198585392,0.10279307982789437
Palmas,0.09249689603826279,0.20445648268074978,0.42789190769330454,-0.12420537002161543,0.29772779926245346,0.5281710155959546,0.14538520175350084,0.22323814582778922,0.3169280678293542,0.16086836030884977,0.37480180998326784,0.18384336720605535,0.24031989398775536,-0.04993743239743107,0.16025309602961224,0.1689580171742004,0.8795981110737026,0.2184241879494173,0.10419507096226534,0.31470792143043413,0.13535856786284908,0.3084085478856178,0.11850824377628277,0.11357192511113003,0.24726120353324446,0.2456808108568221,0.29871314540475535
Porto Alegre,0.023064830976895614,0.7474392898914664,0.16489224207608463,-0.12085121717592977,0.5860413350749779,0.4204783826204514,0.03471666833077549,0.7529412694764218,0.7139858467876595,0.07166728292304002,0.6417955786697267,0.30277614501641575,0.1505259830604435,0.05559318783062717,0.16676481477636637,0.3580892384168951,0.3813398554849458,0.8115449368303526,0.1537240076324282,0.4334116852811405,0.0837116565174763,0.158435869737307,0.029750643034684936,0.3682276297031727,0.16183947929873282,0.1442826354246203,0.5063476389521897
Porto Velho,-0.028904320527034132,0.0817980421859068,-0.003312381484060084,-0.06224252151714172,0.06496276175588396,0.22737806822280235,0.1567497666689947,0.15559679009450605,0.10828765242245268,-0.05920733816219701,0.33068160027636107,-0.076645920608604,-0.05986582639930655,-0.06445592804410119,-0.004194140461741189,-0.0068303145774885575,0.057318009961364005,0.08881133183093314,0.7731839361637555,0.007514416600328398,0.1406138485281408,-0.008275630466296398,-0.10025664936830704,-0.02276970903510266,-0.034748230158690156,-0.09174701545033583,0.021215606347603486
Recife,0.3234540503959849,0.21556077823347825,0.36719690410719324,0.14587512381764645,0.2771941382277174,0.184081384090115,0.07896416134302582,0.36129664290807656,0.3454167607142226,0.11940803089823454,0.4209486897660009,0.19902481612233897,0.14567794823825353,0.27539142944646283,0.023881959291381656,0.32404856447806485,0.3591480995918015,0.23704832442183324,-0.004545649936491873,0.8816676672581532,0.03458993928042212,0.1956008088518976,0.34221794377890014,0.22711972319137563,0.4498829641029894,0.30698894325707493,0.0962374157247766
Rio Branco,-0.04657593062787112,0.04848462975965467,0.31497805482206614,0.18414113047441294,0.1218031454973377,0.24793553108687388,0.12210787465762982,0.02438052956935489,0.005641769221960108,-0.053907167865643875,0.23605241190583387,-0.13725960628988093,0.21278406346272166,0.038660263905719666,0.34683423513960615,-0.09049661701126151,0.05661300384846174,0.015387873853126916,0.45152569579400287,-0.02079548203220273,0.8843582532831153,-0.02626417142892465,0.05606792079929411,-0.034141004812513226,0.008693704546111635,-0.05347771609012002,0.10403413607635757
Rio de Janeiro,0.29544972021755894,0.16971590640183598,0.44470371442182677,0.006431161139521092,0.06696166226582613,0.09381983887432434,0.32895960286556364,0.10211756783517763,0.048570886680660084,0.3523110810658069,0.17325258805935917,0.23782686628771915,0.11830915542851268,0.2824980006925089,0.30885647025239726,0.41996186221163434,0.4047364319166298,0.22805276007821929,0.06158651513895026,0.22440125476692732,0.0870217214655658,0.8466112982172667,0.20900247221676493,0.1315342814077208,0.03757059503801862,0.43543028530807587,0.2798762364941703
Salvador,0.2982314417971917,0.12628503113921247,0.4577115776223269,0.369362901369082,0.2992123704890022,0.009604596247085458,0.2549784928749246,0.06701145811250808,0.028459316102427672,0.330336257546074,0.22742733052355568,0.30746588191096796,0.2806335602540066,0.4794609101208116,0.12156428226697064,0.28886244740364253,0.2995392674652487,0.06922455512011927,-0.0010649455098738164,0.4086279660130913,0.3478287402244827,0.3732601952986197,0.8458276904396147,0.21067959439290493,0.33807106277539606,0.42167683515699583,0.26115828250874873
São Luís,0.12465849487137788,0.4518754544255095,0.4182976689197735,0.10238781562582373,0.3353924489122649,0.18751997372613627,-0.023166097375212108,0.5793564971912989,0.44979092535324994,0.20561969889507456,0.325295837420629,0.5193657380269113,0.4525852610226611,0.2977897121992328,0.20937121716771087,0.522140746746829,0.3505357969481467,0.5251594601892693,0.041027280597750404,0.49641613118765243,0.09095607984572587,0.20965012915968778,0.3288995008204637,0.8361007314973031,0.13863978968733223,0.3963282225548258,0.18164472455767575
São Paulo,0.07284417876820193,0.08986462920564657,0.08991753569809441,-0.10017627979786389,0.32420829090968817,0.07579389587383903,0.0008886640176879731,0.028851044966999955,0.11890464392092055,0.006490066758870029,0.3649433413827337,0.11380224475442846,0.10583427242872237,-0.04611118945776321,0.055311687137869846,0.05505171121912939,0.24712408175153389,0.09313286002918117,0.016468250169429426,0.25692344699729824,0.08149195490780545,0.01330680613747184,0.165282427544389,0.002204325668264134,0.7130107512903849,0.17970319194611725,0.06900826930803255
Teresina,0.17086267680621534,0.1527699820432341,0.32846296644492007,0.027056668993924053,0.2537121724361345,0.04009712393038407,0.28383536550352384,0.19066115815779608,0.16029054807602872,0.4333911145192597,0.2978042332381189,0.5216845574864043,0.30384781523417914,0.34672613590233364,0.1899863273264687,0.41126373694780755,0.43220955778548503,0.23995057007974488,-0.03345626045918782,0.4319281834348932,0.09728445515681336,0.5064424269248432,0.38800547608159897,0.45122898521820787,0.43888176544827645,0.7616467325731262,0.1316114034197769
Vitória,0.060941570727352824,0.42470556566535017,0.20818937980773605,0.026277772468696024,0.28606125469738697,0.43638115566715524,0.24391868318633153,0.15532541213241483,0.13018176017807545,0.0927691502250989,0.4666300186043534,0.09237935883898221,0.16496383419592392,0.018759274639405105,0.34050154718559483,0.05912666734452107,0.30317585240193134,0.421961537382368,0.08336808361430448,0.09627939044702374,0.2863680962542249,0.2887809367349476,0.18926378011539507,0.06148419742313117,0.09688959697947748,0.09214984487672895,0.9022942809602409
